20:50:49
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
-0.76,0.62,0.02,0.24,2.10,2.85,23414
-0.75,0.62,0.04,0.57,2.25,2.63,23415
-0.75,0.61,0.04,0.97,2.73,2.82,23416
-0.74,0.62,0.05,1.29,2.99,2.53,23417
-0.75,0.62,0.02,1.53,2.91,2.63,23418
-0.75,0.63,0.00,0.88,2.51,2.69,23419
-0.75,0.61,0.04,1.02,2.76,2.82,23420
-0.75,0.61,0.03,1.45,2.76,2.60,23421
-0.76,0.63,-0.00,1.01,2.83,2.85,23422
-0.76,0.62,0.02,0.35,2.83,2.81,23423
-0.75,0.61,0.06,1.34,2.42,2.59,23424
-0.76,0.62,0.01,1.16,2.25,2.55,23425
-0.76,0.62,0.00,0.42,2.46,2.87,23426
-0.75,0.62,0.04,0.59,2.47,2.92,23427
-0.74,0.61,0.05,1.25,3.15,2.82,23428
-0.75,0.61,0.03,1.55,2.86,2.47,23429
-0.76,0.63,-0.01,0.90,2.77,2.84,23430
-0.76,0.63,0.01,0.10,2.66,2.76,23431
-0.76,0.61,0.04,1.10,2.61,2.68,23432
-0.76,0.62,0.01,1.23,2.47,2.50,23433
-0.76,0.64,-0.02,0.08,2.27,2.87,23434
-0.75,0.61,0.05,0.46,1.96,2.72,23435
-0.76,0.60,0.05,1.18,2.48,2.58,23436
-0.75,0.62,0.02,1.24,2.68,2.76,23437
-0.76,0.63,0.00,0.66,2.47,2.86,23438
-0.76,0.63,0.00,0.19,1.88,2.71,23439
-0.75,0.62,0.04,0.34,2.06,2.69,23440
-0.74,0.59,0.07,1.34,2.57,2.56,23441
-0.75,0.62,0.01,1.85,2.64,2.61,23442
-0.77,0.63,-0.02,0.53,2.42,2.78,23443
-0.76,0.63,0.00,-0.05,1.99,2.63,23444
-0.76,0.61,0.03,0.35,1.57,2.72,23445
-0.75,0.61,0.03,0.42,2.02,2.89,23446
-0.75,0.61,0.04,0.50,2.45,2.67,23447
-0.75,0.62,0.02,1.02,1.95,2.55,23448
-0.76,0.64,-0.03,-0.19,1.30,2.62,23449
-0.76,0.63,0.01,-0.96,0.92,2.84,23450
-0.75,0.61,0.05,-0.31,1.15,2.49,23451
-0.77,0.62,0.00,0.16,0.58,2.61,23452
-0.76,0.63,-0.02,-1.24,0.39,2.71,23453
-0.76,0.62,0.03,-1.54,-0.03,2.66,23454
-0.76,0.62,0.03,-1.03,0.18,2.69,23455
-0.76,0.62,0.02,-0.78,0.11,2.69,23456
-0.75,0.62,0.01,-0.98,0.19,2.54,23457
-0.75,0.62,0.02,-1.34,0.18,2.66,23458
-0.76,0.62,0.02,-1.11,0.05,2.63,23459
-0.76,0.62,0.03,-0.87,0.11,2.72,23460
-0.75,0.62,0.01,-0.89,0.34,2.76,23461
-0.76,0.62,0.02,-1.12,0.15,2.53,23462
-0.75,0.61,0.02,-1.02,0.16,2.64,23463
-0.75,0.62,0.02,-0.69,0.18,2.69,23464
-0.76,0.63,-0.01,-1.24,0.15,2.95,23465
-0.75,0.62,0.02,-1.21,-0.16,2.72,23466
-0.75,0.62,0.02,-0.90,0.00,2.60,23467
-0.75,0.62,0.00,-1.02,0.11,2.80,23468
-0.75,0.62,0.00,-1.19,0.09,2.56,23469
-0.76,0.62,0.02,-1.09,-0.01,2.84,23470
-0.75,0.62,0.01,-1.15,0.41,2.69,23471
-0.76,0.62,0.01,-1.10,0.15,2.71,23472
-0.76,0.62,0.01,-1.12,0.00,2.69,23473
-0.76,0.62,0.03,-1.06,0.01,2.60,23474
-0.76,0.61,0.02,-0.89,-0.42,2.41,23475
-0.76,0.62,0.01,-1.28,-0.16,2.54,23476
-0.80,0.59,0.04,0.36,-2.11,1.85,23477
-0.76,0.63,-0.01,-1.37,-0.76,2.30,23478
-0.79,0.60,0.03,-1.46,-3.20,1.79,23479
-0.76,0.59,0.07,-1.27,-2.94,2.00,23480
-0.76,0.61,0.02,-1.96,-1.89,2.46,23481
-0.76,0.62,0.01,-1.94,-1.34,2.69,23482
-0.76,0.65,-0.03,-3.01,-1.86,2.76,23483
-0.77,0.64,-0.01,-4.31,-2.40,2.88,23484
-0.74,0.62,0.06,-3.82,-2.52,2.69,23485
-0.75,0.61,0.07,-2.45,-2.20,2.42,23486
-0.75,0.62,0.03,-2.15,-1.71,2.58,23487
-0.75,0.62,0.01,-2.37,-1.27,2.70,23488
-0.75,0.61,0.02,-2.42,-1.21,2.82,23489
-0.77,0.62,0.01,-1.82,-1.57,2.54,23490
-0.77,0.64,-0.03,-2.95,-2.24,2.85,23491
-0.76,0.63,0.00,-3.74,-2.67,2.56,23492
-0.76,0.62,0.04,-3.06,-2.57,2.51,23493
-0.75,0.61,0.05,-2.54,-1.84,2.50,23494
-0.75,0.61,0.03,-1.94,-1.18,2.50,23495
-0.76,0.63,-0.02,-2.40,-2.14,2.52,23496
-0.76,0.63,-0.02,-3.95,-2.76,2.86,23497
-0.74,0.62,0.05,-3.67,-2.65,2.76,23498
-0.74,0.61,0.06,-2.71,-1.69,2.72,23499
-0.75,0.62,0.03,-2.17,-1.76,2.66,23500
-0.76,0.62,0.01,-2.35,-1.93,2.43,23501
-0.76,0.62,-0.00,-2.92,-2.31,2.64,23502
-0.76,0.61,0.02,-3.55,-2.14,2.72,23503
-0.75,0.61,0.07,-2.86,-1.77,2.79,23504
-0.74,0.61,0.05,-2.13,-0.80,2.62,23505
-0.75,0.62,0.03,-1.71,-0.54,2.67,23506
-0.77,0.62,0.02,-1.46,-0.84,2.53,23507
-0.77,0.64,-0.01,-2.30,-1.69,2.52,23508
-0.77,0.63,-0.01,-3.67,-2.18,2.71,23509
-0.76,0.62,0.03,-3.46,-2.89,2.52,23510
-0.75,0.62,0.04,-3.27,-2.46,2.63,23511
-0.74,0.62,0.03,-3.14,-2.29,2.67,23512
-0.75,0.63,0.02,-3.25,-2.45,2.72,23513
-0.76,0.63,0.01,-3.66,-3.02,2.48,23514
-0.75,0.63,0.01,-4.11,-3.33,2.65,23515
-0.75,0.61,0.05,-4.05,-2.98,2.59,23516
-0.74,0.60,0.07,-3.08,-2.55,2.47,23517
-0.75,0.61,0.06,-2.09,-1.89,2.63,23518
-0.78,0.63,-0.02,-2.64,-2.95,2.29,23519
-0.75,0.64,-0.02,-4.77,-2.76,2.89,23520
-0.75,0.61,0.07,-4.09,-3.11,2.64,23521
-0.75,0.61,0.08,-2.34,-2.24,2.43,23522
-0.76,0.62,0.03,-1.86,-1.95,2.34,23523
-0.78,0.63,-0.01,-2.56,-2.60,2.55,23524
-0.77,0.64,-0.02,-4.17,-2.89,2.60,23525
-0.74,0.61,0.06,-4.09,-2.82,2.50,23526
-0.74,0.60,0.08,-2.38,-2.21,2.54,23527
-0.75,0.63,0.02,-2.24,-1.95,2.48,23528
-0.75,0.63,0.02,-2.96,-1.24,2.85,23529
-0.75,0.61,0.06,-2.24,-1.59,2.56,23530
-0.76,0.63,0.00,-2.50,-1.78,2.47,23531
-0.76,0.63,0.03,-3.28,-2.16,2.68,23532
-0.75,0.62,0.06,-2.85,-1.64,2.89,23533
-0.75,0.62,0.04,-1.98,-1.60,2.46,23534
-0.75,0.63,0.02,-2.27,-1.64,2.37,23535
-0.77,0.63,-0.00,-2.86,-2.82,2.44,23536
-0.75,0.63,0.01,-4.51,-2.49,2.64,23537
-0.74,0.60,0.09,-3.29,-2.02,2.54,23538
-0.74,0.60,0.07,-1.53,-1.63,2.31,23539
-0.75,0.63,0.00,-2.23,-1.31,2.50,23540
-0.77,0.63,0.01,-2.76,-2.53,2.61,23541
-0.76,0.62,0.01,-3.48,-2.79,2.69,23542
-0.74,0.62,0.04,-3.94,-2.34,2.65,23543
-0.74,0.60,0.09,-2.57,-1.56,2.41,23544
-0.76,0.61,0.05,-1.64,-1.43,2.29,23545
-0.76,0.64,-0.01,-2.48,-1.48,2.61,23546
-0.76,0.63,0.02,-3.13,-2.46,2.71,23547
-0.76,0.63,0.02,-3.70,-3.09,2.56,23548
-0.76,0.63,0.02,-4.01,-3.48,2.49,23549
-0.74,0.62,0.06,-4.04,-3.01,2.72,23550
-0.74,0.61,0.08,-2.99,-1.92,2.50,23551
-0.76,0.61,0.05,-2.04,-1.78,2.55,23552
-0.77,0.63,-0.01,-3.06,-2.72,2.35,23553
-0.75,0.64,0.00,-4.79,-2.92,3.01,23554
-0.74,0.61,0.09,-3.98,-2.13,2.66,23555
-0.74,0.60,0.09,-1.74,-1.50,2.53,23556
-0.75,0.62,0.02,-1.61,-1.73,2.37,23557
-0.77,0.63,0.01,-2.72,-1.95,2.51,23558
-0.76,0.62,0.04,-3.02,-2.21,2.63,23559
-0.76,0.61,0.04,-3.10,-2.37,2.61,23560
-0.75,0.61,0.06,-2.60,-1.57,2.85,23561
-0.75,0.62,0.04,-2.31,-1.30,2.72,23562
-0.76,0.62,0.03,-2.50,-1.54,2.73,23563
-0.77,0.61,0.02,-2.30,-2.27,2.37,23564
-0.76,0.63,-0.00,-3.20,-2.55,2.66,23565
-0.76,0.62,0.04,-3.82,-2.51,2.60,23566
-0.75,0.61,0.08,-2.56,-2.11,2.64,23567
-0.75,0.61,0.06,-1.95,-1.88,2.59,23568
-0.76,0.62,0.03,-2.64,-1.57,2.89,23569
-0.75,0.61,0.07,-2.44,-0.92,2.75,23570
-0.75,0.62,0.07,-1.26,-1.12,2.57,23571
-0.77,0.65,-0.03,-2.10,-2.08,2.60,23572
-0.76,0.64,-0.01,-4.38,-2.12,2.82,23573
-0.74,0.60,0.10,-3.39,-2.06,2.72,23574
-0.74,0.60,0.08,-1.83,-1.43,2.61,23575
-0.75,0.62,0.04,-1.69,-0.71,2.47,23576
-0.75,0.62,0.05,-1.98,-1.14,2.61,23577
-0.77,0.63,0.01,-2.40,-2.27,2.56,23578
-0.77,0.64,-0.01,-4.24,-3.15,2.66,23579
-0.74,0.61,0.06,-4.64,-2.89,2.51,23580
-0.74,0.60,0.10,-2.89,-2.43,2.53,23581
-0.75,0.61,0.04,-2.40,-1.91,2.69,23582
-0.76,0.63,0.02,-3.01,-2.27,2.62,23583
-0.76,0.64,0.03,-3.85,-3.02,2.84,23584
-0.74,0.62,0.06,-4.11,-2.61,2.72,23585
-0.74,0.60,0.10,-2.79,-2.43,2.73,23586
-0.75,0.62,0.06,-1.85,-1.90,2.31,23587
-0.75,0.63,0.02,-2.48,-1.34,2.59,23588
-0.77,0.63,0.01,-3.09,-2.49,2.71,23589
-0.75,0.62,0.04,-3.70,-2.76,2.72,23590
-0.74,0.61,0.06,-3.37,-2.56,2.76,23591
-0.74,0.62,0.07,-2.98,-2.37,2.60,23592
-0.76,0.62,0.06,-2.25,-2.10,2.37,23593
-0.77,0.62,0.03,-2.53,-2.44,2.53,23594
-0.76,0.63,0.01,-3.72,-2.84,2.61,23595
-0.75,0.62,0.05,-4.45,-2.63,2.80,23596
-0.74,0.59,0.12,-2.73,-2.09,2.59,23597
-0.75,0.62,0.07,-1.74,-1.49,2.50,23598
-0.76,0.64,0.01,-2.55,-1.34,2.67,23599
-0.77,0.63,0.04,-3.18,-1.97,2.55,23600
-0.76,0.62,0.04,-3.40,-2.63,2.37,23601
-0.75,0.61,0.07,-3.31,-1.95,2.57,23602
-0.75,0.60,0.09,-2.16,-1.87,2.50,23603
-0.75,0.62,0.05,-2.03,-1.56,2.53,23604
-0.76,0.62,0.03,-2.60,-1.34,2.70,23605
-0.76,0.62,0.04,-2.61,-2.18,2.64,23606
-0.76,0.64,0.00,-3.94,-2.57,2.79,23607
-0.75,0.62,0.09,-4.02,-2.54,2.81,23608
-0.74,0.60,0.10,-2.26,-2.24,2.52,23609
-0.75,0.62,0.05,-1.89,-1.60,2.48,23610
-0.76,0.61,0.05,-2.31,-1.37,2.66,23611
-0.76,0.63,0.03,-2.22,-1.92,2.58,23612
-0.77,0.63,0.01,-3.55,-2.41,2.75,23613
-0.75,0.63,0.06,-3.85,-2.43,2.72,23614
-0.75,0.62,0.09,-2.82,-2.40,2.43,23615
-0.75,0.61,0.08,-2.21,-1.50,2.55,23616
-0.76,0.62,0.06,-1.61,-1.87,2.43,23617
-0.76,0.64,-0.00,-2.79,-2.26,2.70,23618
-0.75,0.62,0.05,-3.95,-2.27,2.85,23619
-0.73,0.61,0.10,-2.87,-1.95,2.50,23620
-0.74,0.61,0.09,-1.95,-1.34,2.57,23621
-0.75,0.62,0.07,-1.69,-0.69,2.48,23622
-0.76,0.63,0.04,-1.88,-1.24,2.44,23623
-0.77,0.63,0.02,-2.82,-1.78,2.65,23624
-0.76,0.62,0.05,-3.52,-2.03,2.61,23625
-0.74,0.60,0.10,-2.45,-1.57,2.58,23626
-0.74,0.61,0.07,-1.64,-0.99,2.62,23627
-0.76,0.62,0.04,-2.00,-0.92,2.60,23628
-0.76,0.62,0.03,-2.20,-1.76,2.31,23629
-0.76,0.63,0.02,-3.45,-2.40,2.70,23630
-0.75,0.62,0.07,-3.57,-2.55,2.76,23631
-0.75,0.61,0.06,-2.87,-2.89,2.56,23632
-0.77,0.64,0.01,-3.42,-3.47,2.49,23633
-0.76,0.61,0.05,-4.02,-3.40,2.53,23634
-0.75,0.61,0.07,-3.29,-3.76,2.24,23635
-0.76,0.62,0.05,-3.74,-3.42,2.78,23636
-0.76,0.62,0.05,-4.31,-3.11,2.76,23637
-0.73,0.60,0.10,-3.75,-2.27,2.65,23638
-0.75,0.60,0.10,-2.54,-1.89,2.65,23639
-0.76,0.61,0.04,-2.03,-1.94,2.38,23640
-0.77,0.64,0.01,-2.97,-2.58,2.49,23641
-0.76,0.63,0.02,-4.60,-3.10,2.89,23642
-0.73,0.61,0.11,-4.36,-2.66,2.79,23643
-0.74,0.59,0.13,-2.30,-2.02,2.45,23644
-0.75,0.62,0.07,-1.73,-1.67,2.43,23645
-0.76,0.63,0.01,-2.72,-2.41,2.50,23646
-0.76,0.63,0.01,-4.79,-2.85,2.89,23647
-0.73,0.60,0.14,-3.96,-2.22,2.86,23648
-0.74,0.60,0.13,-1.27,-1.46,2.40,23649
-0.75,0.63,0.03,-1.60,-1.15,2.64,23650
-0.77,0.63,0.03,-2.64,-1.53,2.56,23651
-0.77,0.62,0.04,-3.15,-2.56,2.39,23652
-0.76,0.62,0.05,-3.86,-2.79,2.63,23653
-0.74,0.61,0.08,-3.78,-2.38,2.79,23654
-0.74,0.60,0.10,-2.54,-1.89,2.74,23655
-0.75,0.61,0.07,-2.14,-1.67,2.43,23656
-0.75,0.62,0.07,-2.69,-1.20,2.49,23657
-0.74,0.61,0.08,-1.93,-1.04,2.61,23658
-0.76,0.62,0.04,-1.83,-1.80,2.42,23659
-0.77,0.64,0.01,-3.18,-2.43,2.76,23660
-0.74,0.63,0.06,-3.99,-2.41,2.79,23661
-0.73,0.60,0.12,-2.91,-2.01,2.37,23662
-0.74,0.60,0.12,-1.66,-0.94,2.62,23663
-0.74,0.61,0.08,-1.08,-0.34,2.71,23664
-0.77,0.64,0.02,-1.50,-1.04,2.46,23665
-0.77,0.64,0.01,-3.31,-1.93,2.82,23666
-0.76,0.61,0.07,-3.44,-2.47,2.66,23667
-0.75,0.61,0.09,-2.74,-2.35,2.51,23668
-0.75,0.62,0.07,-2.79,-1.37,2.64,23669
-0.75,0.61,0.09,-2.45,-1.53,2.56,23670
-0.76,0.62,0.04,-2.28,-2.39,2.39,23671
-0.76,0.64,0.02,-4.01,-3.06,2.64,23672
-0.75,0.62,0.08,-4.76,-3.11,2.76,23673
-0.73,0.59,0.13,-3.17,-2.10,2.61,23674
-0.74,0.60,0.11,-1.22,-1.14,2.56,23675
-0.77,0.62,0.05,-1.38,-1.49,2.53,23676
-0.78,0.64,0.00,-3.10,-2.60,2.69,23677
-0.75,0.63,0.04,-5.01,-3.12,2.85,23678
-0.74,0.60,0.13,-4.13,-3.18,2.63,23679
-0.74,0.61,0.09,-2.85,-2.84,2.31,23680
-0.75,0.62,0.07,-2.98,-2.11,2.69,23681
-0.76,0.61,0.08,-2.55,-2.21,2.54,23682
-0.76,0.63,0.02,-3.05,-2.60,2.68,23683
-0.76,0.62,0.05,-4.26,-3.21,2.47,23684
-0.74,0.60,0.11,-3.70,-2.71,2.54,23685
-0.73,0.61,0.12,-2.39,-1.74,2.56,23686
-0.74,0.61,0.08,-1.57,-1.35,2.51,23687
-0.76,0.63,0.04,-2.37,-2.18,2.52,23688
-0.77,0.63,0.02,-4.10,-2.92,2.53,23689
-0.76,0.62,0.08,-4.49,-3.60,2.67,23690
-0.74,0.60,0.11,-3.67,-2.69,2.55,23691
-0.74,0.60,0.11,-2.45,-2.07,2.41,23692
-0.77,0.62,0.06,-2.24,-2.42,2.43,23693
-0.77,0.63,0.02,-3.75,-3.32,2.66,23694
-0.76,0.62,0.07,-4.72,-3.05,2.92,23695
-0.73,0.59,0.15,-3.08,-1.94,2.62,23696
-0.74,0.60,0.10,-1.34,-1.39,2.43,23697
-0.76,0.63,0.03,-2.21,-1.53,2.71,23698
-0.77,0.63,0.06,-2.47,-2.13,2.53,23699
-0.75,0.62,0.05,-3.53,-2.50,2.52,23700
-0.75,0.61,0.08,-3.82,-2.61,2.61,23701
-0.74,0.60,0.12,-2.59,-2.31,2.46,23702
-0.75,0.61,0.08,-2.38,-1.86,2.53,23703
-0.76,0.62,0.08,-2.78,-1.47,2.67,23704
-0.76,0.62,0.07,-2.34,-2.23,2.70,23705
-0.76,0.63,0.04,-3.02,-2.44,2.46,23706
-0.75,0.62,0.09,-3.54,-2.18,2.76,23707
-0.74,0.60,0.12,-2.37,-1.83,2.41,23708
-0.74,0.61,0.11,-1.45,-1.48,2.27,23709
-0.77,0.62,0.06,-2.01,-1.57,2.60,23710
-0.76,0.63,0.04,-3.11,-2.27,2.60,23711
-0.76,0.62,0.07,-3.91,-2.63,2.65,23712
-0.74,0.61,0.12,-2.92,-2.08,2.65,23713
-0.75,0.61,0.10,-2.06,-1.69,2.58,23714
-0.75,0.62,0.07,-2.23,-1.72,2.38,23715
-0.77,0.63,0.06,-2.60,-2.55,2.40,23716
-0.76,0.63,0.03,-3.66,-3.27,2.59,23717
-0.75,0.63,0.07,-4.85,-3.40,2.72,23718
-0.75,0.60,0.14,-3.76,-2.86,2.52,23719
-0.74,0.59,0.13,-2.16,-1.88,2.56,23720
-0.75,0.63,0.06,-2.11,-1.46,2.58,23721
-0.77,0.63,0.05,-2.92,-2.47,2.55,23722
-0.76,0.63,0.04,-4.40,-2.72,2.72,23723
-0.74,0.61,0.12,-4.03,-2.46,2.79,23724
-0.75,0.59,0.14,-1.87,-1.86,2.57,23725
-0.76,0.62,0.07,-1.90,-1.36,2.60,23726
-0.76,0.63,0.05,-2.98,-1.58,2.63,23727
-0.76,0.62,0.07,-3.22,-2.82,2.51,23728
-0.76,0.63,0.05,-4.08,-3.49,2.63,23729
-0.75,0.61,0.10,-4.48,-3.02,2.73,23730
-0.73,0.59,0.15,-2.73,-2.06,2.50,23731
-0.74,0.62,0.10,-2.04,-1.71,2.47,23732
-0.76,0.62,0.06,-2.21,-1.85,2.67,23733
-0.75,0.63,0.05,-2.72,-2.74,2.56,23734
-0.75,0.63,0.06,-3.72,-2.46,2.69,23735
-0.75,0.61,0.10,-3.43,-2.35,2.66,23736
-0.75,0.61,0.13,-2.48,-1.91,2.58,23737
-0.75,0.61,0.09,-2.02,-1.39,2.61,23738
-0.75,0.61,0.09,-2.40,-1.18,2.76,23739
-0.75,0.62,0.10,-2.14,-1.18,2.65,23740
-0.75,0.62,0.09,-2.15,-1.40,2.63,23741
-0.76,0.62,0.05,-2.69,-1.77,2.62,23742
-0.73,0.62,0.09,-3.03,-1.87,2.66,23743
-0.75,0.61,0.12,-2.49,-1.15,2.59,23744
-0.74,0.60,0.12,-1.24,-0.52,2.64,23745
-0.74,0.60,0.10,-0.66,-0.31,2.55,23746
-0.77,0.63,0.03,-1.56,-1.04,2.67,23747
-0.76,0.64,0.05,-3.28,-1.59,2.76,23748
-0.75,0.61,0.09,-3.10,-2.21,2.69,23749
-0.74,0.62,0.11,-2.57,-1.60,2.53,23750
-0.74,0.60,0.12,-1.99,-1.18,2.46,23751
-0.76,0.61,0.08,-1.59,-1.58,2.38,23752
-0.77,0.63,0.03,-2.64,-2.37,2.73,23753
-0.76,0.63,0.07,-4.06,-2.53,2.89,23754
-0.74,0.61,0.13,-3.37,-2.44,2.52,23755
-0.75,0.61,0.09,-2.70,-2.24,2.43,23756
-0.75,0.62,0.10,-2.77,-1.76,2.69,23757
-0.76,0.63,0.08,-2.42,-2.21,2.35,23758
-0.76,0.63,0.04,-3.59,-2.53,2.60,23759
-0.76,0.61,0.08,-4.05,-3.10,2.66,23760
-0.74,0.61,0.13,-3.14,-2.68,2.60,23761
-0.76,0.62,0.09,-2.85,-2.85,2.47,23762
-0.75,0.62,0.06,-4.08,-2.61,2.90,23763
-0.75,0.61,0.10,-3.74,-3.05,2.56,23764
-0.76,0.62,0.09,-3.46,-3.18,2.56,23765
-0.74,0.62,0.08,-3.69,-3.12,2.68,23766
-0.74,0.61,0.11,-3.75,-2.34,2.75,23767
-0.74,0.60,0.14,-2.47,-1.92,2.52,23768
-0.75,0.62,0.09,-1.92,-1.52,2.60,23769
-0.77,0.63,0.05,-2.59,-2.56,2.40,23770
-0.76,0.64,0.05,-4.31,-2.90,2.66,23771
-0.75,0.60,0.13,-4.08,-2.11,2.77,23772
-0.73,0.58,0.19,-1.51,-1.09,2.55,23773
-0.74,0.61,0.09,-0.73,-0.72,2.61,23774
-0.77,0.63,0.05,-1.89,-1.44,2.62,23775
-0.77,0.63,0.05,-3.41,-2.31,2.70,23776
-0.74,0.61,0.09,-3.85,-2.47,2.70,23777
-0.75,0.61,0.12,-2.96,-2.65,2.53,23778
-0.74,0.61,0.10,-3.03,-2.09,2.53,23779
-0.74,0.60,0.12,-2.34,-1.39,2.68,23780
-0.76,0.61,0.10,-1.96,-2.14,2.45,23781
-0.77,0.63,0.03,-3.85,-2.92,2.69,23782
-0.76,0.61,0.09,-4.43,-3.05,2.70,23783
-0.73,0.59,0.16,-3.10,-2.14,2.53,23784
-0.74,0.60,0.12,-1.59,-1.37,2.51,23785
-0.75,0.63,0.07,-2.01,-1.32,2.61,23786
-0.75,0.62,0.09,-2.77,-1.41,2.76,23787
-0.75,0.61,0.12,-2.50,-1.75,2.50,23788
-0.76,0.61,0.10,-2.23,-2.06,2.50,23789
-0.75,0.63,0.07,-3.14,-2.14,2.79,23790
-0.74,0.61,0.10,-3.59,-1.70,2.69,23791
-0.75,0.59,0.15,-1.91,-2.09,2.31,23792
-0.76,0.63,0.06,-2.05,-2.52,2.37,23793
-0.77,0.64,0.04,-4.17,-3.13,2.78,23794
-0.75,0.62,0.12,-4.86,-3.14,2.82,23795
-0.73,0.58,0.18,-3.06,-2.14,2.81,23796
-0.73,0.59,0.15,-1.08,-1.03,2.48,23797
-0.76,0.63,0.06,-1.42,-1.45,2.38,23798
-0.77,0.65,0.02,-3.37,-2.31,2.70,23799
-0.75,0.62,0.10,-4.57,-2.57,2.95,23800
-0.74,0.59,0.17,-2.10,-2.06,2.52,23801
-0.75,0.61,0.09,-1.76,-1.89,2.44,23802
-0.75,0.63,0.07,-3.47,-1.87,2.82,23803
-0.75,0.61,0.10,-3.60,-2.65,2.60,23804
-0.76,0.61,0.10,-3.21,-3.40,2.53,23805
-0.75,0.62,0.10,-3.88,-2.84,2.69,23806
-0.73,0.61,0.13,-3.41,-2.30,2.66,23807
-0.74,0.61,0.13,-2.66,-1.95,2.43,23808
-0.75,0.60,0.13,-1.97,-1.76,2.34,23809
-0.76,0.61,0.08,-1.89,-2.35,2.50,23810
-0.77,0.64,0.05,-3.82,-2.86,2.66,23811
-0.75,0.62,0.09,-5.01,-3.11,2.79,23812
-0.73,0.60,0.16,-4.04,-2.37,2.81,23813
-0.74,0.59,0.15,-2.02,-1.80,2.50,23814
-0.77,0.63,0.08,-1.71,-2.47,2.30,23815
-0.77,0.64,0.03,-3.91,-3.29,2.44,23816
-0.75,0.60,0.12,-4.77,-3.20,2.82,23817
-0.73,0.59,0.16,-3.18,-2.61,2.60,23818
-0.74,0.60,0.14,-1.95,-1.32,2.37,23819
-0.75,0.62,0.10,-2.03,-1.13,2.53,23820
-0.76,0.63,0.08,-2.57,-2.01,2.66,23821
-0.77,0.63,0.07,-3.71,-2.89,2.60,23822
-0.75,0.62,0.09,-4.34,-3.22,2.63,23823
-0.73,0.60,0.16,-3.51,-2.09,2.71,23824
-0.74,0.60,0.16,-1.84,-1.82,2.55,23825
-0.75,0.62,0.10,-1.69,-1.40,2.64,23826
-0.76,0.61,0.10,-2.52,-1.55,2.76,23827
-0.76,0.61,0.11,-2.50,-1.82,2.49,23828
-0.77,0.62,0.07,-2.63,-2.66,2.51,23829
-0.75,0.62,0.09,-4.01,-2.37,2.78,23830
-0.73,0.61,0.13,-3.98,-1.95,2.79,23831
-0.74,0.60,0.17,-2.55,-1.63,2.53,23832
-0.75,0.61,0.12,-1.68,-1.35,2.40,23833
-0.77,0.62,0.09,-1.79,-2.06,2.43,23834
-0.76,0.64,0.05,-3.74,-2.68,2.60,23835
-0.76,0.62,0.11,-4.58,-3.48,2.70,23836
-0.73,0.60,0.16,-3.66,-2.76,2.60,23837
-0.73,0.59,0.16,-2.05,-1.58,2.43,23838
-0.74,0.61,0.11,-1.82,-1.47,2.67,23839
-0.76,0.62,0.09,-2.76,-1.95,2.62,23840
-0.76,0.63,0.10,-3.42,-2.47,2.59,23841
-0.76,0.62,0.10,-3.72,-3.11,2.65,23842
-0.74,0.61,0.14,-3.72,-2.65,2.56,23843
-0.73,0.60,0.16,-2.33,-1.64,2.36,23844
-0.75,0.60,0.13,-1.27,-1.06,2.35,23845
-0.77,0.62,0.06,-2.05,-1.99,2.63,23846
-0.76,0.64,0.06,-4.08,-2.81,2.69,23847
-0.75,0.62,0.13,-4.50,-2.72,2.73,23848
-0.73,0.59,0.17,-3.14,-2.14,2.53,23849
-0.73,0.59,0.16,-1.64,-1.35,2.41,23850
-0.76,0.63,0.08,-1.45,-1.47,2.31,23851
-0.77,0.64,0.05,-3.06,-2.39,2.66,23852
-0.75,0.63,0.07,-4.76,-2.64,2.98,23853
-0.74,0.60,0.17,-3.72,-2.57,2.79,23854
-0.74,0.59,0.16,-1.91,-1.91,2.36,23855
-0.75,0.62,0.09,-1.81,-1.65,2.66,23856
-0.76,0.64,0.07,-2.97,-2.69,2.69,23857
-0.76,0.62,0.09,-4.26,-3.12,2.60,23858
-0.74,0.60,0.16,-3.69,-2.72,2.57,23859
-0.74,0.59,0.18,-2.22,-1.73,2.53,23860
-0.74,0.61,0.12,-1.59,-1.31,2.69,23861
-0.75,0.62,0.08,-2.49,-1.34,2.87,23862
-0.75,0.61,0.13,-2.60,-1.33,2.70,23863
-0.75,0.61,0.13,-2.20,-1.47,2.58,23864
-0.76,0.62,0.10,-2.71,-1.71,2.77,23865
-0.75,0.61,0.12,-2.97,-1.74,2.60,23866
-0.74,0.59,0.17,-2.18,-0.79,2.69,23867
-0.75,0.59,0.15,-0.70,-1.00,2.44,23868
-0.76,0.63,0.07,-1.64,-1.33,2.56,23869
-0.76,0.63,0.08,-3.45,-2.18,2.72,23870
-0.75,0.61,0.12,-3.95,-2.48,2.76,23871
-0.75,0.59,0.16,-2.89,-2.34,2.56,23872
-0.75,0.61,0.13,-2.27,-2.10,2.43,23873
-0.77,0.61,0.09,-2.26,-2.60,2.57,23874
-0.76,0.63,0.08,-4.11,-3.09,2.72,23875
-0.75,0.61,0.13,-4.49,-3.17,2.73,23876
-0.73,0.60,0.17,-3.43,-2.51,2.69,23877
-0.75,0.59,0.16,-2.08,-2.05,2.47,23878
-0.75,0.61,0.13,-2.11,-1.48,2.55,23879
-0.76,0.63,0.09,-2.60,-2.09,2.43,23880
