sim_time, one_dynamixel_simulation/joint1?0/velocity
7.148, -7.81597e-14
7.149, 3.23297e-13
7.15, 1.24345e-13
7.151, 1.1724e-13
7.152, 1.24345e-13
7.153, 1.1724e-13
7.154, 1.24345e-13
7.155, 1.1724e-13
7.156, -8.17124e-14
7.157, -8.52651e-14
7.158, -7.81597e-14
7.159, -8.52651e-14
7.16, -7.81597e-14
7.161, -8.52651e-14
7.162, -7.81597e-14
7.163, -8.52651e-14
7.164, -7.81597e-14
7.165, -8.52651e-14
7.166, -7.81597e-14
7.167, -8.52651e-14
7.168, 3.2685e-13
7.169, 1.1724e-13
7.17, 1.24345e-13
7.171, 1.1724e-13
7.172, 1.24345e-13
7.173, 1.1724e-13
7.174, -8.17124e-14
7.175, -8.52651e-14
7.176, -7.81597e-14
7.177, -8.52651e-14
7.178, -7.81597e-14
7.179, -8.52651e-14
7.18, -7.81597e-14
7.181, -8.52651e-14
7.182, -7.81597e-14
7.183, -8.52651e-14
7.184, -7.81597e-14
7.185, -8.52651e-14
7.186, 3.2685e-13
7.187, 1.1724e-13
7.188, 1.24345e-13
7.189, 1.1724e-13
7.19, 1.24345e-13
7.191, 1.1724e-13
7.192, 1.24345e-13
7.193, -7.81597e-14
7.194, -8.52651e-14
7.195, -7.81597e-14
7.196, -8.52651e-14
7.197, -7.81597e-14
7.198, -8.52651e-14
7.199, -7.81597e-14
7.2, -8.52651e-14
7.201, -7.81597e-14
7.202, -8.52651e-14
7.203, -7.81597e-14
7.204, -8.52651e-14
7.205, -7.81597e-14
7.206, 3.23297e-13
7.207, 1.24345e-13
7.208, 1.1724e-13
7.209, 1.24345e-13
7.21, 1.1724e-13
7.211, 1.24345e-13
7.212, 1.1724e-13
7.213, -8.17124e-14
7.214, -8.52651e-14
7.215, -7.81597e-14
7.216, -8.52651e-14
7.217, -7.81597e-14
7.218, -8.52651e-14
7.219, -7.81597e-14
7.22, -8.52651e-14
7.221, -7.81597e-14
7.222, -8.52651e-14
7.223, -7.81597e-14
7.224, -8.52651e-14
7.225, 3.2685e-13
7.226, 1.1724e-13
7.227, 1.24345e-13
7.228, 1.1724e-13
7.229, 1.24345e-13
7.23, 1.1724e-13
