sim_time, one_dynamixel_simulation/joint1?0/velocity
3.26, -2.4869e-14
3.261, -2.4869e-14
3.262, -2.4869e-14
3.263, -2.4869e-14
3.264, -2.4869e-14
3.265, -2.4869e-14
3.266, -2.4869e-14
3.267, -2.4869e-14
3.268, -2.4869e-14
3.269, -2.4869e-14
3.27, -2.4869e-14
3.271, -2.4869e-14
3.272, -2.4869e-14
3.273, -2.4869e-14
3.274, -2.4869e-14
3.275, -2.4869e-14
3.276, -2.4869e-14
3.277, 3.87246e-13
3.278, 1.88294e-13
3.279, 1.84741e-13
3.28, 1.84741e-13
3.281, -2.4869e-14
3.282, -2.4869e-14
3.283, -2.4869e-14
3.284, -2.4869e-14
3.285, -2.4869e-14
3.286, -2.4869e-14
3.287, -2.4869e-14
3.288, -2.4869e-14
3.289, -2.4869e-14
3.29, -2.4869e-14
3.291, -2.4869e-14
3.292, -2.4869e-14
3.293, -2.4869e-14
3.294, -2.4869e-14
3.295, -2.4869e-14
3.296, -2.4869e-14
3.297, -2.4869e-14
3.298, -2.4869e-14
3.299, -2.4869e-14
3.3, -2.4869e-14
3.301, -2.4869e-14
3.302, -2.4869e-14
3.303, -2.4869e-14
3.304, -2.4869e-14
3.305, -2.4869e-14
3.306, -2.4869e-14
3.307, -2.4869e-14
3.308, -2.4869e-14
3.309, -2.4869e-14
3.31, -2.4869e-14
3.311, -2.4869e-14
3.312, -2.4869e-14
3.313, -2.4869e-14
3.314, -2.4869e-14
3.315, -2.4869e-14
3.316, -2.4869e-14
3.317, -2.4869e-14
3.318, -2.4869e-14
3.319, 3.87246e-13
3.32, 1.88294e-13
3.321, 1.84741e-13
3.322, 1.84741e-13
3.323, -2.4869e-14
3.324, -2.4869e-14
3.325, -2.4869e-14
3.326, -2.4869e-14
3.327, -2.4869e-14
3.328, -2.4869e-14
3.329, -2.4869e-14
3.33, -2.4869e-14
3.331, -2.4869e-14
3.332, -2.4869e-14
3.333, -2.4869e-14
3.334, -2.4869e-14
3.335, -2.4869e-14
3.336, -2.4869e-14
3.337, -2.4869e-14
3.338, -2.4869e-14
3.339, -2.4869e-14
3.34, -2.4869e-14
3.341, -2.4869e-14
3.342, -2.4869e-14
3.343, -2.4869e-14
3.344, -2.4869e-14
3.345, -2.4869e-14
3.346, -2.4869e-14
3.347, -2.4869e-14
3.348, -2.4869e-14
3.349, -2.4869e-14
3.35, -2.4869e-14
3.351, -2.4869e-14
3.352, -2.4869e-14
3.353, -2.4869e-14
3.354, -2.4869e-14
3.355, -2.4869e-14
3.356, -2.4869e-14
3.357, -2.4869e-14
3.358, -2.4869e-14
3.359, -2.4869e-14
3.36, 3.87246e-13
3.361, 1.88294e-13
3.362, 1.84741e-13
3.363, 1.84741e-13
3.364, -2.4869e-14
3.365, -2.4869e-14
3.366, -2.4869e-14
3.367, -2.4869e-14
3.368, -2.4869e-14
3.369, -2.4869e-14
3.37, -2.4869e-14
