20:28:25
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.78,0.41,0.47,-1.14,0.73,-2.92,98145
0.79,0.41,0.48,-1.34,0.43,-2.90,98146
0.79,0.41,0.47,-1.18,0.60,-2.91,98147
0.78,0.40,0.46,-1.18,0.60,-2.72,98148
0.79,0.40,0.47,-1.47,0.69,-2.79,98149
0.78,0.40,0.47,-1.21,0.59,-2.89,98150
0.78,0.41,0.47,-1.17,0.44,-2.86,98151
0.78,0.40,0.47,-1.00,0.53,-2.80,98152
0.78,0.40,0.47,-1.05,0.54,-2.79,98153
0.78,0.40,0.47,-1.24,0.57,-2.80,98154
0.78,0.41,0.47,-1.23,0.58,-2.76,98155
0.79,0.40,0.48,-1.03,0.60,-2.85,98156
0.78,0.41,0.47,-1.01,0.62,-2.91,98157
0.78,0.41,0.47,-1.18,0.71,-2.75,98158
0.78,0.41,0.47,-1.11,0.66,-2.76,98159
0.78,0.40,0.47,-1.22,0.82,-2.53,98160
0.78,0.40,0.48,-0.98,0.76,-2.72,98161
0.78,0.41,0.47,-1.14,0.79,-2.70,98162
0.79,0.40,0.46,-1.15,0.60,-2.81,98163
0.78,0.41,0.47,-1.24,0.63,-2.92,98164
0.78,0.40,0.47,-0.93,0.69,-2.71,98165
0.80,0.41,0.47,-1.14,0.89,-2.70,98166
0.78,0.41,0.47,-0.88,0.62,-2.72,98167
0.80,0.40,0.47,-1.04,0.73,-2.69,98168
0.79,0.41,0.47,-1.13,0.80,-2.83,98169
0.78,0.40,0.47,-1.02,0.64,-2.81,98170
0.79,0.41,0.47,-1.03,0.76,-2.79,98171
0.78,0.40,0.48,-1.02,0.79,-2.82,98172
0.79,0.40,0.47,-0.99,0.61,-2.86,98173
0.78,0.41,0.47,-0.97,0.73,-2.81,98174
0.79,0.40,0.47,-1.23,0.61,-2.87,98175
0.78,0.40,0.47,-1.16,0.69,-2.87,98176
0.78,0.41,0.47,-1.22,0.82,-2.79,98177
0.79,0.40,0.47,-1.25,0.69,-2.79,98178
0.78,0.41,0.48,-1.14,0.68,-2.89,98179
0.78,0.41,0.48,-1.21,0.40,-2.73,98180
0.78,0.40,0.47,-1.11,0.49,-2.82,98181
0.79,0.40,0.47,-1.23,0.58,-2.99,98182
0.79,0.41,0.48,-1.15,0.65,-2.92,98183
0.78,0.41,0.47,-1.28,0.60,-3.10,98184
0.78,0.41,0.47,-1.27,0.36,-3.14,98185
0.78,0.41,0.47,-1.16,0.64,-3.10,98186
0.78,0.41,0.46,-1.19,0.53,-2.98,98187
0.79,0.40,0.47,-1.26,0.66,-3.09,98188
0.79,0.40,0.48,-1.14,0.46,-3.14,98189
0.78,0.40,0.47,-1.14,0.45,-3.14,98190
0.78,0.40,0.47,-1.30,0.61,-3.03,98191
0.79,0.40,0.47,-1.15,0.46,-3.09,98192
0.79,0.40,0.47,-1.10,0.44,-2.87,98193
0.79,0.41,0.47,-1.25,0.55,-2.94,98194
0.78,0.42,0.46,-1.16,0.33,-2.95,98195
0.78,0.41,0.47,-1.27,0.43,-3.12,98196
0.79,0.40,0.48,-1.34,0.53,-3.02,98197
0.79,0.41,0.47,-1.15,0.50,-2.99,98198
0.79,0.40,0.48,-0.99,0.65,-2.92,98199
0.79,0.41,0.46,-1.14,0.64,-3.02,98200
0.79,0.40,0.47,-1.22,0.40,-3.01,98201
0.79,0.40,0.47,-0.99,0.55,-2.95,98202
0.79,0.40,0.47,-1.21,0.69,-2.97,98203
0.78,0.41,0.47,-1.22,0.56,-2.92,98204
0.79,0.40,0.48,-1.32,0.60,-3.05,98205
0.78,0.40,0.47,-1.37,0.66,-2.76,98206
0.78,0.41,0.46,-1.23,0.64,-2.77,98207
0.79,0.41,0.47,-1.22,0.68,-2.97,98208
0.78,0.40,0.47,-1.14,0.67,-2.86,98209
0.79,0.40,0.48,-1.23,0.70,-2.77,98210
0.78,0.40,0.47,-1.20,0.73,-2.78,98211
0.79,0.40,0.48,-0.98,0.74,-2.80,98212
0.78,0.40,0.47,-1.10,0.62,-2.86,98213
0.79,0.41,0.47,-1.34,0.60,-2.79,98214
0.79,0.41,0.48,-1.18,0.70,-2.75,98215
0.79,0.40,0.47,-1.13,0.79,-2.76,98216
0.78,0.40,0.47,-1.23,0.62,-2.68,98217
0.79,0.41,0.47,-1.24,0.71,-2.93,98218
0.79,0.40,0.47,-1.02,0.78,-2.80,98219
0.79,0.40,0.47,-0.99,0.82,-2.43,98220
0.79,0.40,0.47,-1.00,0.64,-2.79,98221
0.78,0.40,0.47,-1.20,0.81,-2.82,98222
0.78,0.40,0.48,-1.14,0.62,-2.66,98223
0.79,0.41,0.47,-1.27,0.82,-2.81,98224
0.78,0.40,0.47,-1.20,0.89,-2.77,98225
0.79,0.40,0.48,-1.00,0.73,-2.79,98226
0.78,0.40,0.48,-0.94,0.74,-2.82,98227
0.79,0.40,0.47,-1.12,0.65,-2.72,98228
0.79,0.40,0.46,-1.25,0.61,-2.73,98229
0.78,0.40,0.47,-1.05,0.52,-2.72,98230
0.79,0.40,0.46,-1.18,0.60,-2.86,98231
0.78,0.41,0.47,-1.12,0.58,-2.72,98232
0.78,0.40,0.48,-1.10,0.53,-2.95,98233
0.78,0.41,0.47,-1.04,0.53,-2.74,98234
0.79,0.40,0.47,-1.24,0.62,-2.95,98235
0.78,0.40,0.47,-1.40,0.66,-3.02,98236
0.79,0.40,0.48,-0.95,0.77,-2.92,98237
0.79,0.40,0.47,-1.09,0.71,-2.79,98238
0.79,0.41,0.47,-1.21,0.62,-2.98,98239
0.79,0.40,0.48,-1.09,0.50,-2.77,98240
0.79,0.40,0.46,-1.28,0.37,-2.89,98241
0.78,0.40,0.47,-1.15,0.51,-2.92,98242
0.79,0.41,0.47,-1.16,0.63,-2.97,98243
0.79,0.41,0.47,-1.24,0.58,-3.05,98244
0.78,0.40,0.47,-1.31,0.43,-3.05,98245
0.78,0.40,0.46,-1.34,0.55,-3.02,98246
0.78,0.41,0.47,-1.22,0.59,-3.05,98247
0.78,0.40,0.48,-1.17,0.56,-2.91,98248
0.78,0.41,0.48,-1.27,0.63,-3.14,98249
0.78,0.41,0.47,-1.18,0.41,-3.03,98250
0.78,0.40,0.47,-1.09,0.47,-3.03,98251
0.79,0.41,0.46,-1.21,0.66,-3.04,98252
0.79,0.40,0.47,-1.26,0.40,-3.04,98253
0.78,0.41,0.47,-1.09,0.58,-3.02,98254
0.78,0.41,0.46,-1.31,0.56,-2.95,98255
0.79,0.41,0.48,-1.18,0.45,-2.93,98256
0.79,0.41,0.47,-1.19,0.61,-2.95,98257
0.78,0.41,0.48,-1.24,0.48,-3.00,98258
0.79,0.41,0.46,-1.05,0.48,-2.98,98259
0.79,0.40,0.47,-1.23,0.64,-2.89,98260
0.78,0.41,0.48,-1.16,0.56,-2.93,98261
0.79,0.40,0.47,-1.11,0.58,-2.87,98262
0.79,0.40,0.48,-1.11,0.66,-2.92,98263
0.79,0.41,0.47,-1.18,0.56,-2.92,98264
0.78,0.41,0.48,-0.88,0.63,-2.83,98265
0.79,0.40,0.47,-1.08,0.66,-2.80,98266
0.78,0.41,0.47,-0.94,0.70,-2.78,98267
0.78,0.40,0.47,-1.21,0.70,-2.70,98268
0.79,0.40,0.47,-1.11,0.60,-2.72,98269
0.79,0.40,0.47,-1.15,0.60,-2.80,98270
0.78,0.41,0.48,-1.08,0.79,-2.72,98271
0.79,0.40,0.46,-1.18,0.74,-2.67,98272
0.79,0.41,0.48,-1.20,0.69,-2.74,98273
0.78,0.40,0.47,-1.02,0.58,-2.72,98274
0.79,0.40,0.48,-1.14,0.80,-2.76,98275
0.79,0.40,0.46,-1.09,0.69,-2.65,98276
0.78,0.41,0.47,-1.10,0.63,-2.84,98277
0.78,0.41,0.47,-1.05,0.64,-2.79,98278
0.78,0.40,0.47,-1.12,0.64,-2.72,98279
0.78,0.40,0.47,-1.17,0.85,-2.85,98280
0.78,0.40,0.46,-1.33,0.89,-2.63,98281
0.79,0.40,0.48,-1.05,0.72,-2.87,98282
0.79,0.40,0.47,-1.11,0.69,-2.76,98283
0.79,0.41,0.47,-1.31,0.62,-2.59,98284
0.79,0.40,0.46,-1.27,0.50,-2.84,98285
0.79,0.41,0.47,-1.14,0.74,-2.64,98286
0.79,0.40,0.47,-1.08,0.74,-2.92,98287
0.79,0.41,0.47,-1.31,0.53,-2.97,98288
0.78,0.40,0.48,-1.31,0.62,-2.82,98289
0.79,0.40,0.48,-1.07,0.76,-2.98,98290
0.79,0.40,0.47,-1.06,0.81,-2.96,98291
0.78,0.41,0.48,-1.24,0.69,-2.69,98292
0.79,0.41,0.47,-1.20,0.61,-3.00,98293
0.79,0.40,0.47,-1.11,0.58,-2.96,98294
0.78,0.40,0.48,-1.11,0.59,-2.78,98295
0.79,0.41,0.47,-1.18,0.63,-3.01,98296
0.78,0.40,0.48,-1.27,0.48,-3.04,98297
0.78,0.40,0.48,-1.27,0.54,-3.12,98298
0.78,0.40,0.47,-1.14,0.54,-3.00,98299
0.78,0.41,0.47,-1.28,0.60,-2.98,98300
0.79,0.40,0.47,-1.37,0.50,-3.19,98301
0.78,0.41,0.47,-1.17,0.51,-3.10,98302
0.79,0.40,0.47,-1.18,0.60,-3.08,98303
0.79,0.40,0.47,-1.20,0.38,-2.81,98304
0.79,0.40,0.46,-1.36,0.42,-3.06,98305
0.78,0.40,0.48,-1.13,0.54,-3.15,98306
0.78,0.41,0.48,-1.03,0.53,-2.87,98307
0.78,0.41,0.46,-1.26,0.43,-2.97,98308
0.78,0.40,0.47,-1.36,0.67,-2.88,98309
0.78,0.40,0.47,-0.97,0.56,-3.08,98310
0.79,0.41,0.47,-1.16,0.43,-2.89,98311
0.78,0.41,0.46,-1.18,0.52,-3.14,98312
0.78,0.41,0.48,-1.29,0.55,-3.13,98313
0.79,0.40,0.47,-1.15,0.29,-3.05,98314
0.79,0.40,0.47,-1.14,0.49,-2.90,98315
0.78,0.40,0.46,-1.19,0.67,-3.03,98316
0.79,0.40,0.47,-1.14,0.73,-2.79,98317
0.79,0.40,0.48,-1.07,0.59,-2.88,98318
0.79,0.40,0.47,-1.21,0.60,-2.87,98319
0.79,0.40,0.46,-1.33,0.63,-2.76,98320
0.79,0.40,0.47,-1.15,0.55,-2.81,98321
0.78,0.40,0.48,-1.09,0.72,-2.73,98322
0.79,0.40,0.47,-1.08,0.60,-2.77,98323
0.79,0.41,0.47,-1.14,0.88,-2.79,98324
0.78,0.40,0.48,-1.04,0.73,-2.95,98325
0.79,0.41,0.48,-1.11,0.63,-2.95,98326
0.78,0.41,0.48,-1.17,0.74,-2.85,98327
0.78,0.40,0.47,-1.15,0.63,-2.87,98328
0.79,0.40,0.47,-1.20,0.80,-2.70,98329
0.79,0.40,0.47,-1.04,0.74,-2.65,98330
0.79,0.41,0.47,-1.21,0.73,-2.81,98331
0.79,0.40,0.47,-1.24,0.69,-2.70,98332
0.79,0.41,0.47,-1.11,0.71,-2.69,98333
0.80,0.41,0.48,-1.05,0.69,-2.79,98334
0.79,0.40,0.47,-1.05,0.51,-2.80,98335
0.78,0.41,0.48,-1.01,0.84,-2.57,98336
0.79,0.40,0.47,-1.24,0.60,-2.82,98337
0.79,0.41,0.47,-1.18,0.70,-2.82,98338
0.79,0.40,0.48,-1.06,0.62,-2.79,98339
0.78,0.40,0.46,-1.14,0.68,-2.76,98340
0.78,0.40,0.48,-1.24,0.66,-2.82,98341
0.79,0.40,0.47,-1.02,0.68,-2.95,98342
0.79,0.40,0.48,-1.18,0.66,-2.86,98343
0.78,0.41,0.47,-1.21,0.79,-2.70,98344
0.79,0.40,0.47,-1.27,0.54,-2.86,98345
0.78,0.40,0.47,-1.18,0.61,-2.77,98346
0.79,0.40,0.47,-1.23,0.65,-2.91,98347
0.78,0.40,0.47,-1.19,0.50,-2.86,98348
0.79,0.41,0.47,-1.30,0.64,-2.78,98349
0.78,0.40,0.47,-1.13,0.56,-2.97,98350
0.78,0.40,0.47,-1.19,0.63,-2.96,98351
0.78,0.40,0.47,-1.21,0.76,-2.84,98352
0.79,0.41,0.46,-1.16,0.45,-2.98,98353
0.78,0.41,0.47,-1.27,0.50,-3.00,98354
0.79,0.40,0.46,-1.24,0.49,-2.93,98355
0.78,0.40,0.46,-1.31,0.51,-3.01,98356
0.78,0.40,0.47,-1.20,0.44,-2.89,98357
0.78,0.39,0.48,-1.16,0.56,-2.87,98358
0.78,0.41,0.48,-1.11,0.70,-2.91,98359
0.78,0.40,0.47,-1.17,0.37,-3.01,98360
0.79,0.41,0.47,-1.22,0.66,-2.98,98361
0.79,0.40,0.47,-1.21,0.26,-3.08,98362
0.79,0.41,0.47,-1.10,0.50,-2.87,98363
0.78,0.40,0.47,-1.18,0.40,-3.09,98364
0.79,0.41,0.47,-1.18,0.46,-2.82,98365
0.78,0.40,0.47,-1.14,0.53,-3.18,98366
0.78,0.40,0.47,-1.31,0.60,-3.23,98367
0.79,0.40,0.46,-1.07,0.41,-2.93,98368
0.78,0.41,0.47,-1.34,0.36,-2.94,98369
0.78,0.40,0.47,-1.14,0.56,-2.97,98370
0.79,0.40,0.47,-1.11,0.46,-2.90,98371
0.79,0.41,0.47,-0.97,0.54,-2.87,98372
0.78,0.41,0.46,-1.29,0.70,-3.03,98373
0.79,0.41,0.47,-1.32,0.51,-2.98,98374
0.78,0.41,0.46,-1.08,0.69,-3.00,98375
0.78,0.40,0.46,-1.09,0.47,-2.98,98376
0.78,0.40,0.48,-1.06,0.79,-3.02,98377
0.79,0.41,0.47,-1.05,0.64,-2.87,98378
0.78,0.40,0.46,-1.18,0.76,-2.76,98379
0.79,0.41,0.47,-1.11,0.50,-2.91,98380
0.79,0.40,0.48,-1.28,0.54,-2.86,98381
0.79,0.41,0.48,-1.15,0.58,-2.85,98382
0.78,0.41,0.47,-1.24,0.69,-2.86,98383
0.79,0.41,0.46,-1.18,0.67,-2.79,98384
0.79,0.40,0.48,-1.39,0.79,-2.72,98385
0.79,0.40,0.48,-0.95,0.68,-2.72,98386
0.79,0.41,0.47,-1.21,0.82,-2.80,98387
0.78,0.40,0.46,-1.05,0.63,-2.81,98388
0.79,0.40,0.47,-1.21,0.68,-2.79,98389
0.79,0.40,0.47,-1.25,0.72,-2.91,98390
0.78,0.41,0.47,-1.12,0.58,-2.77,98391
0.79,0.40,0.47,-0.95,0.58,-2.76,98392
0.79,0.40,0.47,-1.09,0.57,-2.82,98393
0.78,0.40,0.47,-1.03,0.72,-2.89,98394
0.78,0.41,0.47,-1.24,0.69,-2.75,98395
0.78,0.41,0.47,-1.19,0.72,-2.70,98396
0.79,0.41,0.48,-1.21,0.58,-2.92,98397
0.78,0.40,0.48,-1.18,0.49,-2.71,98398
0.79,0.41,0.47,-1.29,0.66,-2.78,98399
0.78,0.40,0.47,-1.14,0.73,-2.76,98400
0.78,0.40,0.47,-1.16,0.66,-2.71,98401
0.79,0.41,0.47,-1.29,0.62,-2.89,98402
0.79,0.40,0.47,-1.21,0.51,-3.02,98403
0.79,0.40,0.47,-1.18,0.57,-2.91,98404
0.78,0.40,0.48,-1.06,0.60,-2.79,98405
0.78,0.41,0.48,-1.02,0.57,-2.89,98406
0.78,0.41,0.47,-1.16,0.47,-2.82,98407
0.79,0.40,0.47,-1.19,0.51,-2.96,98408
0.78,0.40,0.48,-1.06,0.44,-2.98,98409
0.79,0.41,0.47,-1.20,0.66,-3.05,98410
0.78,0.40,0.47,-1.20,0.57,-2.92,98411
0.78,0.40,0.48,-1.05,0.46,-2.94,98412
0.79,0.40,0.47,-1.11,0.65,-2.92,98413
0.79,0.41,0.47,-1.33,0.49,-2.72,98414
0.79,0.40,0.48,-1.24,0.50,-3.01,98415
0.78,0.41,0.47,-1.19,0.50,-2.93,98416
0.79,0.40,0.47,-1.24,0.54,-2.78,98417
0.78,0.41,0.47,-1.24,0.56,-3.02,98418
0.78,0.41,0.47,-1.34,0.44,-3.05,98419
0.79,0.41,0.47,-1.25,0.54,-2.95,98420
0.78,0.41,0.47,-1.18,0.57,-3.17,98421
0.79,0.41,0.47,-1.30,0.47,-2.83,98422
0.78,0.40,0.47,-1.24,0.42,-2.91,98423
0.78,0.40,0.46,-1.24,0.54,-2.89,98424
0.78,0.40,0.47,-1.21,0.60,-2.89,98425
0.79,0.40,0.48,-1.32,0.59,-2.83,98426
0.78,0.41,0.48,-1.25,0.50,-2.92,98427
0.78,0.40,0.47,-1.26,0.59,-3.20,98428
0.78,0.40,0.46,-1.09,0.70,-3.09,98429
0.78,0.40,0.47,-1.24,0.75,-2.98,98430
0.79,0.40,0.48,-1.11,0.83,-3.04,98431
0.78,0.40,0.47,-1.13,0.70,-3.11,98432
0.78,0.41,0.47,-1.08,0.69,-2.74,98433
0.79,0.41,0.46,-1.05,0.63,-2.75,98434
0.79,0.41,0.46,-1.07,0.68,-2.90,98435
0.78,0.41,0.47,-1.16,0.52,-2.90,98436
0.79,0.40,0.48,-1.29,0.36,-2.90,98437
0.79,0.40,0.47,-1.08,0.54,-2.91,98438
0.79,0.40,0.48,-1.18,0.79,-2.69,98439
0.78,0.40,0.46,-0.99,0.68,-2.85,98440
0.78,0.40,0.47,-1.05,0.63,-2.72,98441
0.79,0.40,0.47,-1.09,0.59,-2.92,98442
0.78,0.40,0.47,-1.14,0.56,-2.82,98443
0.79,0.40,0.46,-1.05,0.79,-2.75,98444
0.79,0.40,0.47,-1.13,0.72,-2.76,98445
0.78,0.41,0.47,-1.13,0.72,-2.74,98446
0.79,0.41,0.47,-1.04,0.63,-2.85,98447
0.79,0.40,0.47,-1.30,0.71,-2.82,98448
0.78,0.40,0.47,-1.09,0.89,-2.88,98449
0.78,0.40,0.47,-1.11,0.59,-2.79,98450
0.78,0.40,0.48,-1.11,0.68,-2.78,98451
0.79,0.40,0.46,-1.12,0.64,-2.68,98452
0.79,0.40,0.47,-1.16,0.62,-2.75,98453
0.78,0.40,0.46,-1.11,0.72,-2.77,98454
0.78,0.40,0.48,-0.96,0.69,-2.76,98455
0.78,0.41,0.48,-1.14,0.63,-2.84,98456
0.79,0.40,0.47,-1.18,0.68,-2.91,98457
0.79,0.40,0.47,-1.11,0.85,-2.68,98458
0.78,0.41,0.48,-0.98,0.60,-2.85,98459
0.79,0.41,0.48,-0.98,0.54,-2.79,98460
0.78,0.41,0.47,-1.19,0.61,-3.00,98461
0.79,0.41,0.47,-1.25,0.58,-2.82,98462
0.78,0.41,0.46,-1.09,0.70,-2.78,98463
0.78,0.41,0.48,-1.21,0.66,-3.12,98464
0.79,0.41,0.46,-1.14,0.50,-3.08,98465
0.79,0.40,0.47,-1.27,0.56,-3.01,98466
0.79,0.41,0.47,-1.13,0.43,-3.11,98467
0.79,0.40,0.47,-1.22,0.63,-2.84,98468
0.78,0.40,0.47,-1.34,0.46,-2.94,98469
0.78,0.40,0.48,-1.21,0.47,-3.02,98470
0.79,0.41,0.47,-1.26,0.80,-3.08,98471
0.79,0.40,0.47,-1.07,0.63,-2.89,98472
0.78,0.40,0.47,-1.18,0.42,-2.91,98473
0.78,0.41,0.46,-1.27,0.47,-3.03,98474
0.78,0.40,0.46,-1.16,0.61,-2.90,98475
0.78,0.40,0.47,-1.14,0.68,-3.08,98476
0.79,0.41,0.48,-1.31,0.51,-2.97,98477
0.78,0.40,0.47,-1.08,0.56,-3.08,98478
0.79,0.40,0.47,-1.05,0.56,-3.08,98479
0.79,0.41,0.47,-1.32,0.63,-2.85,98480
0.79,0.40,0.47,-1.10,0.37,-2.95,98481
0.79,0.40,0.47,-1.20,0.56,-3.03,98482
0.78,0.41,0.47,-1.28,0.63,-2.93,98483
0.78,0.40,0.48,-1.17,0.47,-2.91,98484
0.78,0.40,0.47,-1.31,0.48,-2.76,98485
0.78,0.40,0.47,-1.21,0.44,-2.89,98486
0.78,0.40,0.46,-1.27,0.50,-2.83,98487
0.79,0.41,0.47,-1.19,0.61,-2.79,98488
0.79,0.40,0.47,-1.17,0.52,-2.77,98489
0.78,0.40,0.47,-1.14,0.59,-2.81,98490
0.78,0.40,0.48,-1.26,0.79,-2.82,98491
0.79,0.41,0.47,-1.02,0.64,-3.18,98492
0.79,0.40,0.47,-1.22,0.54,-2.95,98493
0.78,0.40,0.47,-1.31,0.81,-2.80,98494
0.78,0.40,0.47,-1.10,0.54,-2.96,98495
0.79,0.41,0.47,-1.24,0.73,-2.82,98496
0.78,0.41,0.47,-1.18,0.60,-3.02,98497
0.79,0.40,0.46,-1.21,0.66,-2.80,98498
0.79,0.41,0.47,-1.08,0.71,-3.00,98499
0.79,0.41,0.47,-1.28,0.65,-2.77,98500
0.78,0.40,0.47,-1.20,0.67,-2.76,98501
0.79,0.41,0.46,-1.11,0.81,-2.89,98502
0.79,0.41,0.47,-1.11,0.61,-2.84,98503
0.79,0.40,0.48,-1.08,0.72,-2.85,98504
0.78,0.41,0.48,-1.31,0.67,-2.85,98505
0.78,0.40,0.47,-1.39,0.69,-2.85,98506
0.78,0.40,0.47,-1.10,0.57,-3.00,98507
0.79,0.40,0.48,-1.15,0.49,-2.99,98508
0.78,0.41,0.47,-1.13,0.72,-2.90,98509
0.78,0.41,0.48,-1.03,0.82,-2.82,98510
0.79,0.40,0.48,-1.11,0.61,-2.92,98511
0.78,0.41,0.47,-1.25,0.52,-2.66,98512
0.79,0.40,0.47,-1.09,0.53,-2.73,98513
0.78,0.41,0.47,-1.10,0.58,-2.68,98514
0.78,0.40,0.47,-1.34,0.59,-2.97,98515
0.78,0.40,0.47,-1.11,0.59,-2.85,98516
0.78,0.41,0.47,-1.21,0.52,-2.89,98517
0.79,0.41,0.48,-1.08,0.46,-2.82,98518
0.79,0.41,0.47,-1.24,0.70,-2.82,98519
0.79,0.40,0.47,-1.17,0.50,-2.91,98520
0.78,0.40,0.48,-1.23,0.57,-2.90,98521
0.79,0.40,0.48,-1.22,0.57,-2.95,98522
0.79,0.40,0.47,-1.37,0.56,-2.87,98523
0.79,0.40,0.48,-1.10,0.60,-2.89,98524
0.78,0.40,0.47,-1.24,0.59,-2.89,98525
0.78,0.40,0.47,-1.27,0.53,-2.99,98526
0.78,0.40,0.47,-1.13,0.59,-2.98,98527
0.79,0.40,0.48,-1.15,0.82,-2.93,98528
0.79,0.41,0.47,-1.19,0.66,-3.00,98529
0.78,0.40,0.47,-1.25,0.49,-3.02,98530
0.78,0.40,0.47,-1.24,0.66,-3.21,98531
0.79,0.40,0.48,-1.33,0.62,-3.03,98532
0.79,0.40,0.47,-1.16,0.41,-2.89,98533
0.78,0.41,0.47,-1.14,0.54,-2.91,98534
0.79,0.40,0.47,-1.34,0.54,-2.92,98535
0.78,0.40,0.47,-1.23,0.63,-2.86,98536
0.78,0.41,0.48,-1.20,0.53,-2.86,98537
0.79,0.40,0.47,-1.23,0.53,-2.98,98538
0.78,0.41,0.48,-1.18,0.63,-3.02,98539
0.78,0.41,0.47,-1.30,0.78,-3.12,98540
0.79,0.40,0.47,-1.11,0.59,-2.93,98541
0.79,0.41,0.47,-1.18,0.50,-2.98,98542
0.79,0.41,0.46,-1.25,0.61,-2.88,98543
0.78,0.41,0.46,-1.05,0.60,-2.82,98544
0.78,0.41,0.47,-1.22,0.53,-2.89,98545
0.79,0.41,0.47,-1.41,0.69,-2.86,98546
0.78,0.40,0.47,-1.29,0.79,-2.86,98547
0.79,0.40,0.47,-1.13,0.68,-3.01,98548
0.78,0.40,0.47,-1.11,0.63,-2.85,98549
0.79,0.41,0.46,-1.27,0.66,-2.82,98550
0.79,0.40,0.48,-1.10,0.52,-2.95,98551
0.79,0.40,0.48,-1.21,0.52,-2.76,98552
0.78,0.41,0.46,-1.27,0.72,-2.89,98553
0.78,0.41,0.47,-1.07,0.69,-2.95,98554
0.79,0.40,0.47,-1.19,0.60,-2.69,98555
0.78,0.40,0.47,-1.19,0.66,-2.82,98556
0.79,0.40,0.48,-1.02,0.73,-2.90,98557
0.79,0.41,0.48,-1.19,0.61,-2.70,98558
0.79,0.40,0.47,-1.11,0.79,-2.92,98559
0.78,0.40,0.47,-1.20,0.53,-2.98,98560
0.78,0.41,0.48,-1.19,0.57,-2.85,98561
0.78,0.40,0.46,-1.20,0.57,-2.97,98562
0.78,0.41,0.47,-1.22,0.72,-2.94,98563
0.79,0.40,0.47,-1.24,0.58,-2.85,98564
0.79,0.40,0.47,-1.01,0.66,-2.97,98565
0.79,0.41,0.47,-1.21,0.85,-2.86,98566
0.78,0.40,0.48,-1.13,0.85,-2.87,98567
0.78,0.40,0.47,-1.05,0.62,-2.89,98568
0.78,0.41,0.47,-1.14,0.76,-3.05,98569
0.78,0.40,0.47,-1.11,0.71,-2.87,98570
0.79,0.40,0.47,-1.12,0.69,-2.92,98571
0.78,0.41,0.48,-0.96,0.56,-2.89,98572
0.78,0.41,0.48,-1.14,0.55,-2.98,98573
0.78,0.41,0.48,-1.35,0.53,-2.93,98574
0.78,0.40,0.47,-1.19,0.63,-2.83,98575
0.79,0.40,0.48,-1.21,0.69,-2.94,98576
0.79,0.40,0.48,-1.05,0.56,-2.97,98577
0.78,0.41,0.47,-1.05,0.51,-2.98,98578
0.79,0.40,0.47,-1.17,0.54,-3.04,98579
0.78,0.40,0.47,-1.29,0.67,-2.95,98580
0.79,0.40,0.47,-1.07,0.57,-2.99,98581
0.78,0.40,0.47,-1.17,0.61,-2.96,98582
0.78,0.40,0.47,-1.14,0.50,-3.12,98583
0.78,0.40,0.47,-1.05,0.46,-2.94,98584
0.79,0.41,0.47,-1.04,0.44,-3.02,98585
0.79,0.40,0.47,-1.11,0.48,-2.96,98586
0.79,0.41,0.47,-1.05,0.64,-3.05,98587
0.78,0.40,0.47,-1.16,0.56,-2.85,98588
0.78,0.41,0.47,-1.21,0.60,-3.08,98589
0.79,0.40,0.47,-1.26,0.53,-2.97,98590
0.78,0.41,0.47,-1.03,0.67,-3.09,98591
0.79,0.41,0.47,-1.21,0.70,-3.05,98592
0.79,0.40,0.48,-1.24,0.60,-2.99,98593
0.78,0.40,0.47,-1.07,0.70,-3.14,98594
0.79,0.40,0.47,-1.11,0.58,-3.05,98595
0.78,0.40,0.47,-1.25,0.63,-2.98,98596
0.79,0.40,0.48,-1.22,0.51,-2.88,98597
0.78,0.41,0.47,-1.27,0.72,-2.97,98598
0.79,0.41,0.46,-1.22,0.60,-2.87,98599
0.78,0.41,0.47,-1.25,0.52,-2.99,98600
0.78,0.40,0.47,-1.15,0.81,-3.11,98601
0.78,0.40,0.47,-1.14,0.60,-2.92,98602
0.79,0.40,0.48,-1.15,0.68,-2.92,98603
0.78,0.40,0.47,-1.24,0.57,-2.95,98604
0.79,0.40,0.47,-1.36,0.64,-2.81,98605
0.78,0.40,0.47,-1.22,0.61,-2.82,98606
0.79,0.40,0.47,-1.07,0.89,-2.78,98607
0.79,0.40,0.47,-1.19,0.68,-2.98,98608
0.78,0.40,0.46,-1.15,0.72,-2.95,98609
0.79,0.40,0.47,-1.24,0.49,-3.02,98610
0.79,0.41,0.47,-1.20,0.69,-2.75,98611
0.79,0.41,0.47,-1.26,0.65,-2.95,98612
0.78,0.41,0.48,-1.09,0.73,-2.73,98613
0.78,0.40,0.47,-1.05,0.63,-3.01,98614
0.79,0.41,0.46,-1.16,0.65,-2.98,98615
0.79,0.40,0.48,-1.18,0.69,-2.78,98616
0.79,0.40,0.47,-1.05,0.74,-2.78,98617
0.79,0.40,0.48,-1.23,0.66,-2.86,98618
0.78,0.40,0.47,-1.17,0.80,-2.83,98619
0.78,0.41,0.47,-1.18,0.64,-2.91,98620
0.79,0.41,0.47,-1.11,0.69,-2.86,98621
0.78,0.41,0.48,-1.24,0.56,-2.99,98622
0.79,0.40,0.47,-1.25,0.56,-2.89,98623
0.79,0.40,0.47,-1.05,0.64,-2.95,98624
0.79,0.40,0.47,-1.14,0.61,-2.92,98625
