20:26:45
X(G),Y(G),Z(G),X(A),Y(A),Z(A),T(ms)
0.78,0.41,0.46,-1.08,1.36,-1.67,78631
0.79,0.40,0.46,-0.95,1.26,-1.71,78632
0.80,0.41,0.46,-1.05,1.16,-1.97,78633
0.79,0.40,0.45,-1.22,1.14,-1.79,78634
0.80,0.40,0.46,-1.10,1.12,-1.88,78635
0.79,0.40,0.47,-1.00,1.00,-2.06,78636
0.79,0.41,0.47,-1.02,1.13,-2.10,78637
0.79,0.41,0.45,-1.08,0.92,-2.27,78638
0.80,0.39,0.46,-1.10,0.88,-2.34,78639
0.80,0.40,0.46,-0.95,0.69,-2.41,78640
0.79,0.40,0.46,-1.16,0.46,-2.55,78641
0.80,0.41,0.46,-1.28,0.41,-2.53,78642
0.79,0.41,0.46,-1.13,0.48,-2.84,78643
0.80,0.41,0.45,-1.44,0.39,-2.79,78644
0.79,0.40,0.46,-1.35,0.30,-3.00,78645
0.79,0.40,0.46,-1.39,0.15,-3.10,78646
0.79,0.41,0.47,-1.16,0.03,-3.03,78647
0.79,0.41,0.46,-1.40,0.11,-3.13,78648
0.79,0.40,0.46,-1.32,-0.08,-3.05,78649
0.79,0.41,0.46,-1.34,-0.09,-3.17,78650
0.79,0.40,0.46,-1.21,-0.23,-3.19,78651
0.80,0.40,0.47,-1.29,-0.15,-3.18,78652
0.79,0.40,0.45,-1.36,-0.36,-3.27,78653
0.79,0.40,0.46,-1.37,-0.20,-3.26,78654
0.79,0.41,0.46,-1.32,-0.20,-3.22,78655
0.80,0.41,0.47,-1.33,-0.04,-3.02,78656
0.80,0.40,0.46,-1.33,-0.14,-3.21,78657
0.79,0.41,0.46,-1.28,-0.23,-3.32,78658
0.79,0.40,0.46,-1.14,-0.39,-3.26,78659
0.79,0.41,0.46,-1.12,-0.37,-3.23,78660
0.79,0.41,0.46,-1.10,-0.21,-3.00,78661
0.80,0.41,0.45,-1.03,-0.10,-2.96,78662
0.79,0.41,0.46,-1.18,-0.20,-2.88,78663
0.80,0.40,0.46,-0.99,-0.26,-2.95,78664
0.79,0.41,0.45,-1.06,-0.17,-2.73,78665
0.79,0.41,0.46,-1.13,-0.21,-2.72,78666
0.80,0.41,0.46,-1.11,-0.17,-2.89,78667
0.80,0.41,0.45,-0.98,-0.08,-2.87,78668
0.80,0.41,0.46,-1.05,-0.12,-2.49,78669
0.79,0.40,0.45,-1.22,0.16,-2.62,78670
0.80,0.41,0.45,-0.94,0.16,-2.51,78671
0.80,0.41,0.46,-1.03,0.22,-2.37,78672
0.79,0.42,0.46,-0.95,0.22,-2.50,78673
0.80,0.41,0.46,-1.00,0.36,-2.33,78674
0.80,0.41,0.46,-0.84,0.32,-2.24,78675
0.80,0.41,0.46,-1.06,0.24,-2.43,78676
0.79,0.41,0.45,-1.15,0.50,-2.15,78677
0.79,0.42,0.47,-0.95,0.50,-2.26,78678
0.79,0.41,0.45,-0.88,0.57,-2.43,78679
0.79,0.41,0.45,-1.22,0.69,-2.21,78680
0.79,0.40,0.45,-1.10,0.82,-2.21,78681
0.81,0.41,0.46,-0.98,0.90,-2.25,78682
0.80,0.40,0.45,-0.95,0.74,-2.30,78683
0.79,0.41,0.46,-1.14,0.85,-2.25,78684
0.79,0.41,0.44,-1.14,1.02,-2.21,78685
0.79,0.41,0.46,-1.20,1.01,-2.11,78686
0.80,0.41,0.45,-1.14,1.11,-1.93,78687
0.79,0.41,0.46,-1.13,1.27,-1.93,78688
0.80,0.41,0.44,-1.23,1.26,-2.08,78689
0.79,0.41,0.45,-1.34,1.24,-2.14,78690
0.80,0.41,0.46,-1.40,1.13,-2.30,78691
0.80,0.41,0.46,-1.17,1.30,-2.26,78692
0.80,0.41,0.45,-1.04,1.29,-2.08,78693
0.79,0.41,0.45,-1.37,1.27,-2.21,78694
0.80,0.40,0.45,-1.36,1.40,-2.34,78695
0.80,0.41,0.46,-1.31,1.34,-2.34,78696
0.80,0.41,0.46,-1.39,1.26,-2.10,78697
0.79,0.40,0.45,-1.22,1.21,-2.31,78698
0.80,0.41,0.46,-1.26,1.31,-2.23,78699
0.80,0.40,0.45,-1.13,1.18,-2.20,78700
0.79,0.40,0.46,-1.27,1.28,-2.23,78701
0.79,0.40,0.47,-1.12,1.18,-2.11,78702
0.79,0.40,0.46,-1.19,1.18,-2.18,78703
0.79,0.41,0.46,-1.18,1.11,-2.20,78704
0.79,0.40,0.46,-1.05,0.92,-2.34,78705
0.79,0.39,0.47,-1.24,0.84,-2.20,78706
0.79,0.41,0.47,-1.14,0.82,-2.17,78707
0.79,0.40,0.45,-1.11,0.84,-2.30,78708
0.79,0.41,0.46,-1.09,0.85,-2.49,78709
0.79,0.41,0.46,-1.30,0.56,-2.43,78710
0.79,0.40,0.46,-1.32,0.50,-2.47,78711
0.79,0.40,0.46,-1.21,0.62,-2.50,78712
0.79,0.41,0.46,-1.19,0.38,-2.48,78713
0.79,0.41,0.46,-1.03,0.34,-2.75,78714
0.79,0.40,0.46,-1.00,0.25,-2.44,78715
0.79,0.40,0.46,-1.11,0.28,-2.59,78716
0.79,0.40,0.46,-1.04,0.20,-2.64,78717
0.79,0.40,0.47,-0.95,0.05,-2.72,78718
0.79,0.41,0.46,-1.04,0.10,-2.61,78719
0.79,0.40,0.47,-1.11,-0.18,-2.89,78720
0.79,0.40,0.45,-1.05,0.02,-2.72,78721
0.78,0.40,0.46,-1.14,-0.09,-2.68,78722
0.79,0.41,0.45,-1.16,0.05,-2.54,78723
0.79,0.40,0.46,-0.91,-0.18,-2.81,78724
0.80,0.40,0.45,-1.01,-0.12,-2.83,78725
0.79,0.40,0.46,-1.05,-0.08,-2.77,78726
0.79,0.41,0.45,-1.11,-0.11,-2.70,78727
0.79,0.41,0.44,-0.98,-0.10,-2.89,78728
0.79,0.41,0.46,-0.89,-0.08,-2.76,78729
0.79,0.40,0.46,-0.84,-0.11,-2.86,78730
0.79,0.40,0.46,-1.24,0.07,-2.96,78731
0.79,0.41,0.46,-1.31,-0.05,-2.85,78732
0.79,0.41,0.45,-1.15,0.08,-2.82,78733
0.80,0.40,0.46,-1.14,-0.18,-2.93,78734
0.80,0.40,0.46,-1.17,0.14,-2.89,78735
0.80,0.40,0.45,-1.38,0.15,-2.92,78736
0.79,0.41,0.46,-1.27,0.04,-2.96,78737
0.80,0.41,0.45,-1.31,0.22,-2.98,78738
0.79,0.40,0.46,-1.09,0.31,-2.90,78739
0.80,0.41,0.46,-1.02,0.45,-2.70,78740
0.80,0.41,0.46,-1.27,0.28,-2.89,78741
0.80,0.41,0.46,-1.12,0.40,-2.72,78742
0.80,0.40,0.47,-1.26,0.47,-2.69,78743
0.80,0.40,0.46,-1.27,0.42,-2.82,78744
0.79,0.41,0.45,-1.44,0.59,-2.41,78745
0.78,0.41,0.46,-1.59,0.69,-2.52,78746
0.80,0.40,0.47,-1.13,0.67,-2.43,78747
0.79,0.41,0.45,-1.23,0.63,-2.48,78748
0.79,0.41,0.45,-1.35,0.82,-2.41,78749
0.80,0.41,0.46,-1.14,0.63,-2.40,78750
0.80,0.41,0.46,-1.11,0.77,-2.47,78751
0.80,0.41,0.45,-1.21,1.05,-2.44,78752
0.79,0.41,0.44,-1.21,0.87,-2.33,78753
0.80,0.41,0.47,-1.18,0.90,-2.11,78754
0.79,0.41,0.47,-1.02,0.90,-2.03,78755
0.79,0.40,0.47,-1.15,0.83,-2.35,78756
0.80,0.41,0.47,-1.28,1.03,-2.21,78757
0.79,0.41,0.46,-0.95,0.98,-2.11,78758
0.79,0.40,0.46,-0.93,1.05,-2.24,78759
0.79,0.41,0.46,-1.22,1.08,-2.03,78760
0.80,0.41,0.46,-1.12,1.12,-2.06,78761
0.79,0.41,0.45,-1.32,0.90,-2.05,78762
0.79,0.40,0.45,-1.16,1.04,-2.16,78763
0.80,0.40,0.46,-1.08,1.15,-1.98,78764
0.80,0.41,0.46,-1.04,0.94,-1.98,78765
0.80,0.41,0.46,-1.11,1.02,-2.02,78766
0.79,0.40,0.45,-1.01,1.10,-1.92,78767
0.80,0.41,0.46,-0.95,1.04,-1.99,78768
0.79,0.40,0.45,-1.11,1.02,-2.01,78769
0.79,0.41,0.47,-1.16,1.17,-2.14,78770
0.79,0.40,0.45,-1.16,0.98,-2.19,78771
0.79,0.40,0.45,-1.05,1.09,-2.34,78772
0.79,0.40,0.45,-1.12,1.02,-2.15,78773
0.79,0.41,0.46,-1.20,0.73,-2.31,78774
0.79,0.41,0.45,-0.99,0.90,-2.31,78775
0.79,0.40,0.46,-1.08,0.81,-2.37,78776
0.79,0.40,0.45,-1.08,0.79,-2.43,78777
0.79,0.41,0.46,-1.27,0.69,-2.34,78778
0.80,0.40,0.46,-1.10,0.89,-2.57,78779
0.79,0.40,0.46,-1.10,0.60,-2.38,78780
0.80,0.41,0.46,-1.23,0.46,-2.56,78781
0.79,0.40,0.45,-1.11,0.52,-2.77,78782
0.79,0.40,0.47,-1.11,0.39,-2.60,78783
0.79,0.40,0.46,-1.27,0.40,-2.72,78784
0.79,0.40,0.46,-1.32,0.35,-2.77,78785
0.79,0.40,0.47,-1.18,0.42,-2.80,78786
0.79,0.40,0.45,-1.32,0.11,-2.76,78787
0.78,0.41,0.46,-1.23,0.24,-2.99,78788
0.80,0.40,0.47,-1.14,0.25,-2.85,78789
0.79,0.40,0.46,-1.21,0.13,-2.83,78790
0.79,0.41,0.45,-1.31,0.05,-2.92,78791
0.80,0.40,0.46,-1.12,0.04,-2.89,78792
0.79,0.40,0.46,-1.27,0.08,-3.08,78793
0.79,0.40,0.46,-1.15,0.25,-2.91,78794
0.79,0.41,0.47,-1.29,0.30,-3.11,78795
0.79,0.40,0.46,-1.11,0.23,-2.95,78796
0.79,0.41,0.45,-1.27,0.14,-3.04,78797
0.79,0.41,0.46,-1.05,0.19,-2.95,78798
0.79,0.41,0.45,-1.18,0.16,-3.00,78799
0.79,0.41,0.45,-1.00,0.10,-2.63,78800
0.79,0.41,0.46,-1.24,0.08,-2.87,78801
0.79,0.40,0.45,-1.13,0.21,-2.98,78802
0.80,0.41,0.44,-1.30,0.25,-2.79,78803
0.79,0.41,0.45,-1.17,0.13,-2.83,78804
0.79,0.41,0.45,-1.07,0.19,-2.73,78805
0.80,0.41,0.46,-1.20,0.26,-2.64,78806
0.79,0.41,0.46,-1.11,0.19,-2.65,78807
0.80,0.40,0.46,-1.13,0.27,-2.64,78808
0.80,0.40,0.46,-1.05,0.33,-2.68,78809
0.79,0.40,0.46,-1.03,0.36,-2.51,78810
0.79,0.41,0.46,-1.16,0.32,-2.53,78811
0.79,0.41,0.45,-1.05,0.57,-2.57,78812
0.80,0.40,0.47,-1.04,0.52,-2.62,78813
0.79,0.41,0.45,-1.18,0.44,-2.42,78814
0.79,0.41,0.45,-0.98,0.54,-2.41,78815
0.79,0.41,0.45,-1.21,0.50,-2.35,78816
0.80,0.41,0.46,-1.08,0.55,-2.54,78817
0.80,0.41,0.45,-1.25,0.56,-2.36,78818
0.79,0.41,0.46,-0.99,0.67,-2.29,78819
0.79,0.41,0.45,-1.12,0.76,-2.27,78820
0.80,0.41,0.45,-1.03,0.69,-2.29,78821
0.79,0.41,0.45,-1.08,0.78,-2.35,78822
0.80,0.40,0.45,-1.15,0.82,-2.37,78823
0.80,0.41,0.46,-1.11,0.74,-2.42,78824
0.79,0.40,0.46,-1.22,0.87,-2.31,78825
0.80,0.41,0.46,-1.15,0.74,-2.41,78826
0.79,0.41,0.46,-1.27,1.06,-2.26,78827
0.80,0.40,0.45,-1.26,0.94,-2.25,78828
0.79,0.41,0.46,-1.24,0.76,-2.43,78829
0.79,0.40,0.45,-1.34,0.87,-2.41,78830
0.80,0.40,0.46,-1.16,1.01,-2.24,78831
0.79,0.40,0.45,-1.11,0.98,-2.31,78832
0.79,0.41,0.46,-1.21,0.85,-2.39,78833
0.79,0.41,0.46,-1.18,0.98,-2.33,78834
0.79,0.41,0.46,-1.08,1.02,-2.34,78835
0.79,0.40,0.46,-1.16,1.05,-2.05,78836
0.79,0.41,0.46,-1.30,1.11,-2.45,78837
0.79,0.41,0.45,-1.40,1.05,-2.47,78838
0.79,0.40,0.46,-1.15,1.07,-2.31,78839
0.80,0.40,0.46,-1.21,0.93,-2.41,78840
0.79,0.40,0.46,-1.22,0.84,-2.27,78841
0.79,0.40,0.45,-1.19,0.96,-2.55,78842
0.79,0.40,0.46,-1.08,0.66,-2.53,78843
0.80,0.40,0.47,-1.19,0.95,-2.53,78844
0.79,0.42,0.46,-1.16,0.83,-2.53,78845
0.79,0.40,0.47,-1.18,0.66,-2.59,78846
0.79,0.40,0.46,-1.33,0.43,-2.56,78847
0.79,0.41,0.46,-1.22,0.56,-2.55,78848
0.79,0.41,0.45,-1.13,0.44,-2.41,78849
0.79,0.40,0.47,-1.25,0.60,-2.56,78850
0.79,0.41,0.46,-1.20,0.42,-2.67,78851
0.79,0.41,0.45,-1.23,0.55,-2.74,78852
0.79,0.40,0.46,-1.11,0.34,-2.59,78853
0.79,0.40,0.46,-1.12,0.40,-2.66,78854
0.80,0.41,0.46,-1.28,0.25,-2.56,78855
0.79,0.41,0.46,-1.18,0.25,-2.73,78856
0.79,0.41,0.46,-1.14,0.23,-2.60,78857
0.79,0.41,0.46,-1.25,0.18,-2.63,78858
0.80,0.41,0.46,-1.06,0.26,-2.70,78859
0.80,0.41,0.46,-1.09,0.22,-2.89,78860
0.79,0.41,0.46,-1.05,0.08,-2.63,78861
0.80,0.41,0.46,-1.08,0.08,-2.84,78862
0.79,0.41,0.46,-1.08,0.14,-2.71,78863
0.79,0.41,0.46,-1.14,0.19,-2.93,78864
0.79,0.40,0.46,-1.23,0.09,-2.62,78865
0.80,0.41,0.45,-1.20,0.19,-2.80,78866
0.79,0.42,0.45,-1.21,0.25,-2.76,78867
0.80,0.40,0.46,-0.95,0.24,-2.66,78868
0.80,0.41,0.47,-1.13,0.28,-2.99,78869
0.79,0.40,0.45,-1.04,0.31,-2.92,78870
0.79,0.42,0.45,-1.31,0.23,-2.82,78871
0.79,0.41,0.47,-1.11,0.28,-3.05,78872
0.80,0.40,0.46,-1.15,0.33,-2.69,78873
0.79,0.41,0.45,-1.31,0.32,-2.89,78874
0.81,0.40,0.46,-1.12,0.31,-2.66,78875
0.79,0.41,0.45,-1.08,0.44,-2.72,78876
0.79,0.41,0.46,-1.37,0.35,-2.84,78877
0.80,0.41,0.45,-1.24,0.31,-2.66,78878
0.80,0.40,0.46,-1.07,0.25,-2.89,78879
0.79,0.40,0.45,-1.17,0.44,-2.72,78880
0.80,0.41,0.45,-1.21,0.60,-2.66,78881
0.79,0.41,0.45,-1.16,0.56,-2.63,78882
0.80,0.41,0.45,-1.07,0.64,-2.68,78883
0.80,0.40,0.46,-1.02,0.73,-2.56,78884
0.80,0.41,0.46,-1.16,0.69,-2.43,78885
0.80,0.41,0.46,-1.24,0.62,-2.55,78886
0.79,0.41,0.46,-1.26,0.66,-2.50,78887
0.79,0.40,0.46,-1.18,0.69,-2.54,78888
0.80,0.41,0.46,-1.37,0.71,-2.48,78889
0.79,0.42,0.45,-1.31,0.69,-2.34,78890
0.79,0.41,0.46,-1.31,0.69,-2.48,78891
0.80,0.41,0.46,-1.14,0.88,-2.52,78892
0.80,0.41,0.46,-1.15,0.64,-2.31,78893
0.80,0.41,0.45,-1.22,0.84,-2.29,78894
0.80,0.41,0.46,-1.02,0.95,-2.36,78895
0.79,0.41,0.46,-0.93,0.95,-2.20,78896
0.80,0.41,0.46,-1.16,0.91,-2.46,78897
0.80,0.41,0.46,-1.31,0.76,-2.31,78898
0.79,0.40,0.46,-1.25,0.89,-2.18,78899
0.80,0.40,0.47,-1.23,0.85,-2.27,78900
0.79,0.41,0.45,-1.12,0.76,-2.39,78901
0.80,0.41,0.45,-1.02,0.89,-2.22,78902
0.79,0.41,0.46,-1.08,1.04,-2.11,78903
0.79,0.40,0.46,-1.14,0.95,-2.27,78904
0.79,0.41,0.46,-1.28,1.11,-2.34,78905
0.79,0.40,0.46,-0.98,0.82,-2.34,78906
0.79,0.41,0.47,-0.91,0.90,-2.28,78907
0.79,0.41,0.46,-0.98,0.69,-2.24,78908
0.80,0.41,0.46,-1.14,0.69,-2.36,78909
0.80,0.41,0.46,-1.37,0.86,-2.54,78910
0.79,0.41,0.45,-1.07,0.90,-2.38,78911
0.79,0.41,0.46,-0.94,0.81,-2.50,78912
0.79,0.40,0.46,-1.02,0.58,-2.54,78913
0.79,0.40,0.45,-1.22,0.73,-2.53,78914
0.80,0.41,0.45,-1.18,0.42,-2.56,78915
0.79,0.40,0.46,-1.10,0.55,-2.56,78916
0.79,0.40,0.46,-1.08,0.41,-2.51,78917
0.80,0.41,0.46,-1.27,0.51,-2.65,78918
0.79,0.41,0.45,-1.25,0.31,-2.69,78919
0.79,0.41,0.46,-1.21,0.56,-2.60,78920
0.80,0.40,0.47,-0.79,0.47,-2.58,78921
0.80,0.40,0.46,-1.24,0.34,-2.82,78922
0.79,0.41,0.45,-1.02,0.37,-2.84,78923
0.80,0.40,0.46,-1.19,0.44,-2.77,78924
0.80,0.41,0.47,-1.04,0.34,-2.78,78925
0.80,0.40,0.47,-1.06,0.22,-2.69,78926
0.79,0.41,0.45,-1.24,0.44,-2.85,78927
0.79,0.40,0.46,-1.34,0.11,-2.82,78928
0.80,0.41,0.46,-1.18,0.12,-2.95,78929
0.79,0.40,0.45,-1.42,0.23,-2.91,78930
0.80,0.41,0.45,-1.11,0.25,-2.71,78931
0.79,0.41,0.47,-1.14,0.35,-3.00,78932
0.79,0.41,0.46,-1.16,0.24,-2.80,78933
0.79,0.40,0.46,-1.14,0.45,-2.81,78934
0.80,0.41,0.45,-1.21,0.44,-2.92,78935
0.79,0.41,0.46,-1.15,0.24,-2.71,78936
0.79,0.40,0.46,-1.09,0.31,-2.95,78937
0.79,0.41,0.46,-1.24,0.27,-2.88,78938
0.79,0.41,0.46,-1.25,0.47,-2.92,78939
0.79,0.41,0.45,-1.14,0.26,-2.83,78940
0.79,0.41,0.46,-1.27,0.25,-2.77,78941
0.80,0.40,0.45,-1.11,0.50,-2.67,78942
0.80,0.40,0.47,-1.19,0.40,-2.75,78943
0.79,0.40,0.46,-1.07,0.53,-2.73,78944
0.80,0.40,0.45,-1.24,0.54,-2.63,78945
0.79,0.41,0.46,-1.03,0.39,-2.69,78946
0.79,0.40,0.46,-1.14,0.62,-2.56,78947
0.79,0.42,0.45,-1.20,0.60,-2.43,78948
0.80,0.41,0.46,-1.14,0.44,-2.60,78949
0.79,0.41,0.46,-1.08,0.47,-2.60,78950
0.80,0.41,0.46,-1.22,0.47,-2.49,78951
0.79,0.41,0.46,-1.24,0.47,-2.66,78952
0.80,0.41,0.45,-1.18,0.37,-2.49,78953
0.80,0.41,0.46,-1.17,0.65,-2.35,78954
0.80,0.41,0.46,-1.14,0.47,-2.40,78955
0.79,0.40,0.46,-1.05,0.71,-2.40,78956
0.80,0.41,0.45,-1.19,0.65,-2.41,78957
0.80,0.40,0.46,-1.34,0.64,-2.49,78958
0.80,0.41,0.46,-1.02,0.69,-2.39,78959
0.79,0.41,0.47,-1.11,0.75,-2.34,78960
0.79,0.41,0.45,-0.89,0.64,-2.36,78961
0.80,0.40,0.46,-1.28,0.72,-2.16,78962
0.80,0.41,0.46,-1.23,0.76,-2.46,78963
0.80,0.40,0.45,-0.98,0.68,-2.32,78964
0.79,0.41,0.46,-1.20,0.69,-2.31,78965
0.79,0.40,0.46,-1.21,0.64,-2.27,78966
0.80,0.41,0.45,-1.19,0.73,-2.49,78967
0.80,0.41,0.45,-1.27,0.95,-2.37,78968
0.79,0.40,0.45,-1.15,0.79,-2.50,78969
0.79,0.41,0.45,-1.06,0.85,-2.37,78970
0.80,0.40,0.45,-1.27,0.82,-2.47,78971
0.80,0.40,0.46,-1.13,0.71,-2.57,78972
0.79,0.41,0.46,-1.11,0.73,-2.45,78973
0.79,0.41,0.47,-1.03,0.92,-2.50,78974
0.80,0.40,0.46,-1.10,0.66,-2.37,78975
0.79,0.41,0.45,-1.33,0.60,-2.65,78976
0.79,0.40,0.46,-1.07,0.72,-2.60,78977
0.79,0.40,0.46,-1.03,0.79,-2.51,78978
0.79,0.41,0.46,-1.18,0.72,-2.62,78979
0.79,0.40,0.45,-1.29,0.60,-2.57,78980
0.79,0.40,0.45,-1.21,0.63,-2.55,78981
0.79,0.40,0.46,-1.40,0.56,-2.61,78982
0.80,0.40,0.46,-1.05,0.50,-2.74,78983
0.79,0.41,0.47,-1.19,0.53,-2.48,78984
0.79,0.40,0.45,-1.15,0.49,-2.68,78985
0.79,0.41,0.46,-1.17,0.49,-2.66,78986
0.80,0.40,0.47,-1.24,0.39,-2.68,78987
0.80,0.41,0.45,-1.18,0.47,-2.89,78988
0.79,0.41,0.45,-1.14,0.50,-2.72,78989
0.79,0.41,0.45,-1.36,0.56,-2.72,78990
0.79,0.40,0.45,-1.14,0.35,-2.98,78991
0.79,0.41,0.47,-1.10,0.26,-2.76,78992
0.79,0.40,0.45,-1.16,0.37,-2.79,78993
0.80,0.40,0.46,-1.10,0.32,-2.76,78994
0.79,0.41,0.45,-1.27,0.15,-2.75,78995
0.79,0.40,0.46,-1.02,0.29,-2.84,78996
0.80,0.40,0.47,-1.06,0.21,-2.78,78997
0.80,0.41,0.46,-1.11,0.42,-2.81,78998
0.80,0.41,0.46,-0.92,0.49,-2.86,78999
0.79,0.40,0.46,-1.11,0.30,-2.80,79000
0.80,0.41,0.46,-1.28,0.27,-2.63,79001
0.79,0.41,0.45,-1.25,0.36,-2.66,79002
0.79,0.41,0.45,-1.18,0.31,-2.72,79003
0.79,0.41,0.47,-0.98,0.34,-2.57,79004
0.79,0.41,0.47,-1.21,0.27,-2.71,79005
0.80,0.41,0.46,-1.34,0.20,-2.53,79006
0.79,0.40,0.46,-1.20,0.30,-2.66,79007
0.80,0.41,0.46,-1.17,0.51,-2.49,79008
0.80,0.41,0.46,-1.06,0.31,-2.69,79009
0.79,0.41,0.46,-1.41,0.37,-2.50,79010
0.80,0.41,0.47,-1.15,0.54,-2.80,79011
0.79,0.40,0.46,-1.12,0.47,-2.62,79012
0.79,0.41,0.46,-1.18,0.63,-2.53,79013
0.79,0.41,0.46,-1.27,0.44,-2.57,79014
0.79,0.40,0.47,-1.19,0.53,-2.59,79015
0.79,0.41,0.47,-0.95,0.58,-2.70,79016
0.79,0.40,0.45,-1.24,0.66,-2.61,79017
0.79,0.41,0.46,-1.12,0.71,-2.52,79018
0.80,0.41,0.46,-0.98,0.56,-2.61,79019
0.79,0.40,0.45,-1.09,0.67,-2.60,79020
0.79,0.40,0.46,-1.25,0.72,-2.31,79021
0.79,0.41,0.45,-1.21,0.80,-2.39,79022
0.80,0.40,0.47,-1.14,0.76,-2.49,79023
0.79,0.41,0.46,-1.19,0.64,-2.56,79024
0.79,0.40,0.46,-1.01,0.77,-2.47,79025
0.80,0.40,0.46,-1.06,0.69,-2.45,79026
0.79,0.40,0.46,-1.20,0.76,-2.47,79027
0.80,0.41,0.46,-1.14,0.63,-2.46,79028
0.80,0.40,0.46,-1.18,0.60,-2.57,79029
0.80,0.40,0.46,-1.11,0.84,-2.44,79030
0.79,0.41,0.45,-1.09,0.75,-2.50,79031
0.79,0.41,0.46,-1.26,0.60,-2.31,79032
0.79,0.40,0.46,-1.08,0.67,-2.38,79033
0.79,0.40,0.46,-1.13,0.60,-2.40,79034
0.79,0.41,0.45,-1.40,0.78,-2.36,79035
0.79,0.40,0.46,-1.10,0.77,-2.27,79036
0.80,0.41,0.47,-1.11,0.92,-2.21,79037
0.80,0.41,0.46,-1.11,0.84,-2.39,79038
0.79,0.41,0.45,-1.33,0.74,-2.53,79039
0.80,0.40,0.46,-1.22,0.73,-2.48,79040
0.80,0.40,0.46,-0.97,0.66,-2.42,79041
0.79,0.40,0.47,-1.00,0.63,-2.54,79042
0.79,0.40,0.46,-1.26,0.63,-2.76,79043
0.79,0.41,0.46,-0.99,0.61,-2.56,79044
0.79,0.40,0.45,-1.14,0.52,-2.49,79045
0.79,0.39,0.45,-0.97,0.64,-2.57,79046
0.80,0.40,0.45,-1.21,0.73,-2.70,79047
0.80,0.41,0.45,-1.19,0.38,-2.74,79048
0.79,0.40,0.46,-1.07,0.44,-2.74,79049
0.80,0.40,0.47,-0.93,0.55,-2.49,79050
0.80,0.40,0.45,-1.31,0.31,-2.70,79051
0.79,0.41,0.46,-1.19,0.31,-2.63,79052
0.79,0.40,0.45,-1.16,0.40,-2.72,79053
0.79,0.41,0.46,-1.13,0.39,-2.73,79054
0.79,0.40,0.47,-1.29,0.49,-2.66,79055
0.79,0.41,0.45,-1.13,0.37,-2.65,79056
0.80,0.40,0.46,-1.35,0.37,-2.69,79057
0.79,0.40,0.46,-1.20,0.32,-2.70,79058
0.80,0.41,0.46,-1.25,0.37,-2.80,79059
0.79,0.41,0.46,-1.37,0.44,-2.61,79060
0.80,0.41,0.46,-1.10,0.38,-2.80,79061
0.80,0.41,0.46,-1.21,0.29,-2.66,79062
0.79,0.41,0.46,-1.27,0.35,-2.74,79063
0.79,0.40,0.46,-1.31,0.34,-2.70,79064
0.80,0.40,0.46,-1.33,0.54,-2.77,79065
0.79,0.40,0.47,-0.96,0.42,-2.70,79066
0.79,0.40,0.45,-1.35,0.40,-2.89,79067
0.80,0.40,0.46,-1.27,0.40,-2.70,79068
0.80,0.40,0.46,-1.22,0.41,-2.79,79069
0.79,0.41,0.47,-1.06,0.47,-2.66,79070
0.80,0.40,0.45,-1.08,0.44,-2.63,79071
0.79,0.41,0.46,-1.26,0.44,-2.72,79072
0.80,0.41,0.44,-1.16,0.44,-2.63,79073
0.80,0.41,0.45,-1.22,0.60,-2.67,79074
0.80,0.40,0.46,-1.21,0.51,-2.63,79075
0.79,0.41,0.45,-1.34,0.62,-2.69,79076
0.79,0.41,0.45,-1.16,0.51,-2.66,79077
0.80,0.41,0.45,-1.12,0.50,-2.50,79078
0.79,0.40,0.46,-1.18,0.43,-2.45,79079
0.79,0.41,0.46,-1.26,0.60,-2.67,79080
0.79,0.41,0.45,-1.00,0.66,-2.47,79081
0.79,0.41,0.46,-1.08,0.54,-2.47,79082
0.79,0.41,0.45,-1.25,0.72,-2.54,79083
0.79,0.41,0.45,-1.16,0.51,-2.44,79084
0.79,0.40,0.46,-1.11,0.69,-2.37,79085
0.79,0.41,0.46,-1.18,0.71,-2.50,79086
0.79,0.42,0.45,-1.11,0.69,-2.49,79087
0.79,0.41,0.46,-1.31,0.74,-2.48,79088
0.79,0.40,0.45,-0.95,0.79,-2.56,79089
0.79,0.40,0.47,-1.10,0.66,-2.34,79090
0.80,0.40,0.46,-1.21,0.73,-2.38,79091
0.79,0.41,0.45,-1.15,0.63,-2.42,79092
0.79,0.41,0.45,-1.30,0.69,-2.38,79093
0.80,0.40,0.45,-1.08,0.69,-2.45,79094
0.80,0.40,0.46,-0.98,0.67,-2.31,79095
0.80,0.40,0.45,-1.06,0.70,-2.50,79096
0.79,0.41,0.45,-1.25,0.75,-2.40,79097
0.79,0.41,0.46,-1.14,0.64,-2.26,79098
0.79,0.41,0.45,-1.13,0.66,-2.41,79099
0.80,0.41,0.47,-1.12,0.66,-2.63,79100
0.80,0.40,0.46,-1.17,0.73,-2.46,79101
0.80,0.41,0.47,-1.13,0.53,-2.46,79102
0.79,0.40,0.47,-1.26,0.42,-2.56,79103
0.79,0.41,0.45,-1.12,0.77,-2.67,79104
0.80,0.40,0.46,-1.18,0.60,-2.47,79105
0.80,0.40,0.46,-1.24,0.65,-2.67,79106
0.79,0.41,0.46,-1.19,0.53,-2.60,79107
0.79,0.41,0.45,-1.18,0.39,-2.70,79108
0.79,0.41,0.46,-1.07,0.44,-2.75,79109
0.79,0.40,0.45,-1.30,0.58,-2.73,79110
