sim_time, one_dynamixel_simulation/joint1?0/velocity
14.481, -8.17124e-14
14.482, -8.52651e-14
14.483, 3.2685e-13
14.484, 1.20792e-13
14.485, 1.20792e-13
14.486, 1.20792e-13
14.487, 1.20792e-13
14.488, 1.20792e-13
14.489, 1.20792e-13
14.49, -8.34888e-14
14.491, -8.17124e-14
14.492, -8.52651e-14
14.493, -8.34888e-14
14.494, -8.17124e-14
14.495, -8.52651e-14
14.496, -8.34888e-14
14.497, -8.17124e-14
14.498, -8.52651e-14
14.499, -8.34888e-14
14.5, -8.17124e-14
14.501, -8.52651e-14
14.502, 3.2685e-13
14.503, 1.20792e-13
14.504, 1.20792e-13
14.505, 1.20792e-13
14.506, 1.20792e-13
14.507, 1.20792e-13
14.508, -8.34888e-14
14.509, -8.17124e-14
14.51, -8.52651e-14
14.511, -8.34888e-14
14.512, -8.17124e-14
14.513, -8.52651e-14
14.514, -8.34888e-14
14.515, -8.17124e-14
14.516, -8.52651e-14
14.517, -8.34888e-14
14.518, -8.17124e-14
14.519, 3.25073e-13
14.52, 1.20792e-13
14.521, 1.20792e-13
14.522, 1.20792e-13
14.523, 1.20792e-13
14.524, 1.20792e-13
14.525, -8.34888e-14
14.526, -8.17124e-14
14.527, -8.52651e-14
14.528, -8.34888e-14
14.529, -8.17124e-14
14.53, -8.52651e-14
14.531, -8.34888e-14
14.532, -8.17124e-14
14.533, -8.52651e-14
14.534, -8.34888e-14
14.535, -8.17124e-14
14.536, -8.52651e-14
14.537, 3.2685e-13
14.538, 1.20792e-13
14.539, 1.20792e-13
14.54, 1.20792e-13
14.541, 1.20792e-13
14.542, 1.20792e-13
14.543, 1.20792e-13
14.544, -8.34888e-14
14.545, -8.17124e-14
14.546, -8.52651e-14
14.547, -8.34888e-14
14.548, -8.17124e-14
14.549, -8.52651e-14
14.55, -8.34888e-14
14.551, -8.17124e-14
14.552, -8.52651e-14
14.553, -8.34888e-14
14.554, -8.17124e-14
14.555, -8.52651e-14
14.556, 3.2685e-13
14.557, 1.20792e-13
14.558, 1.20792e-13
14.559, 1.20792e-13
14.56, 1.20792e-13
14.561, 1.20792e-13
14.562, -8.34888e-14
